id,carat,cut,color,clarity,depth,table,price,x,y,z
16939,1.47,Very Good,J,VS2,62.5,59.0,6763,7.18,7.23,4.5
32141,0.4,Good,D,VS2,63.5,56.0,786,4.66,4.72,2.98
7449,1.02,Ideal,H,SI1,63.0,57.0,4233,6.36,6.3,3.99
18957,1.02,Premium,G,VVS1,63.0,58.0,7797,6.43,6.4,4.04
25376,0.31,Ideal,E,VS2,61.7,55.0,642,4.38,4.41,2.71
38096,0.36,Premium,E,VS2,59.3,59.0,1013,4.68,4.6,2.75
38770,0.31,Ideal,E,VVS2,60.8,57.0,1046,4.39,4.36,2.66
41319,0.5,Good,F,SI2,62.0,54.7,1214,5.09,5.12,3.16
48579,0.54,Premium,D,VS2,60.6,58.0,1993,5.3,5.26,3.2
39190,0.31,Ideal,E,VVS1,61.3,56.0,1064,4.39,4.43,2.7
13039,0.36,Ideal,F,SI1,61.5,56.0,600,4.59,4.62,2.83
29541,0.42,Ideal,G,SI1,62.2,53.0,704,4.8,4.84,3.0
33580,0.38,Ideal,H,VVS2,62.3,53.3,832,4.65,4.69,2.91
48456,0.58,Premium,G,VVS2,61.5,60.0,1975,5.37,5.33,3.29
4664,0.71,Very Good,D,VVS2,62.7,59.0,3670,5.64,5.69,3.55
36139,0.33,Ideal,E,VS2,61.8,55.0,928,4.48,4.45,2.76
35123,0.35,Ideal,G,VVS1,61.0,56.0,887,4.56,4.59,2.79
52707,0.8,Premium,H,SI1,62.5,59.0,2553,5.96,5.91,3.71
7795,1.04,Premium,I,SI1,61.8,60.0,4290,6.47,6.51,4.01
32736,0.31,Ideal,F,VS2,62.6,57.0,802,4.33,4.27,2.69
15641,1.0,Premium,G,VS2,61.6,58.0,6272,6.44,6.42,3.96
35223,0.33,Ideal,F,VVS1,61.4,55.0,893,4.47,4.52,2.76
53084,0.56,Ideal,D,VVS2,61.7,58.0,2612,5.26,5.3,3.26
25214,2.02,Premium,J,VS2,62.0,59.0,13812,8.08,8.06,5.0
40938,0.23,Very Good,D,VVS2,59.6,61.0,499,3.99,4.03,2.39
36749,0.33,Ideal,F,VVS1,61.9,55.0,955,4.42,4.44,2.74
17286,1.01,Premium,F,VS2,61.4,57.0,6923,6.51,6.45,3.98
13297,1.03,Premium,D,SI1,61.8,57.0,5491,6.53,6.49,4.02
52553,0.7,Ideal,F,VS2,60.8,56.0,2535,5.77,5.71,3.49
15872,1.26,Premium,I,VS2,61.2,59.0,6350,7.03,6.9,4.26
28807,0.42,Ideal,G,SI2,61.5,56.0,682,4.83,4.79,2.96
9639,1.17,Good,D,SI2,57.8,62.0,4639,6.97,6.91,4.01
37636,0.4,Premium,D,SI1,61.6,58.0,990,4.73,4.69,2.9
41156,0.48,Good,G,VS1,58.6,62.0,1199,5.14,5.2,3.03
17452,1.01,Good,F,VS1,63.3,60.0,6999,6.32,6.35,4.01
52018,0.71,Ideal,F,SI2,65.3,53.0,2445,5.64,5.58,3.67
32348,0.36,Ideal,E,VS2,61.9,56.0,789,4.55,4.56,2.82
50418,0.71,Very Good,H,SI2,63.2,58.0,2259,5.63,5.67,3.57
34017,0.41,Ideal,E,VS2,62.2,56.0,848,4.75,4.8,2.97
29485,0.32,Ideal,E,VS2,61.7,56.0,702,4.41,4.44,2.73
18345,1.01,Premium,F,VS1,62.5,58.0,7465,6.37,6.42,4.0
20550,1.01,Ideal,G,IF,60.8,59.0,8869,6.47,6.5,3.94
14194,1.06,Ideal,F,SI1,62.1,57.0,5758,6.53,6.51,4.05
45058,0.58,Premium,E,SI1,60.7,61.0,1641,5.47,5.27,3.28
38329,0.32,Ideal,E,VVS1,61.7,55.0,1020,4.42,4.39,2.72
49644,0.3,Premium,H,SI1,61.2,60.0,540,4.31,4.29,2.63
50545,0.71,Premium,F,SI2,62.1,60.0,2275,5.7,5.66,3.53
34000,0.42,Ideal,G,VS2,62.2,54.0,847,4.8,4.82,2.99
31357,0.27,Ideal,F,IF,63.0,55.0,760,4.13,4.16,2.61
964,0.72,Ideal,D,SI1,61.1,56.0,2891,5.78,5.81,3.54
11762,1.08,Ideal,E,SI2,61.7,57.0,5080,6.6,6.55,4.06
52861,0.5,Fair,E,VS2,79.0,73.0,2579,5.21,5.18,4.09
34626,0.31,Ideal,E,VS2,61.0,56.0,872,4.41,4.38,2.68
52462,0.68,Good,F,VS1,60.0,60.8,2516,5.67,5.71,3.41
51659,0.3,Ideal,G,VS2,61.6,58.0,545,4.27,4.3,2.64
38539,0.34,Ideal,D,VS2,62.3,55.0,1033,4.48,4.45,2.78
50158,0.52,Ideal,D,VVS2,59.9,57.0,2217,5.21,5.28,3.14
19024,0.27,Ideal,F,VVS1,61.0,57.0,620,4.2,4.22,2.57
50613,0.25,Very Good,D,VS2,61.1,60.0,399,4.07,4.11,2.5
9875,1.01,Very Good,H,SI1,59.8,61.0,4680,6.54,6.51,3.9
47997,0.37,Good,H,SI1,63.2,57.0,533,4.54,4.58,2.88
31854,0.3,Ideal,H,VVS2,61.3,57.0,776,4.33,4.31,2.65
26521,1.98,Premium,I,VS1,62.5,58.0,16171,7.95,7.99,4.98
36561,0.4,Premium,E,SI1,62.8,59.0,945,4.69,4.64,2.93
22192,1.13,Ideal,G,IF,61.7,57.0,10228,6.65,6.7,4.12
36471,0.43,Ideal,G,VS1,62.3,56.0,943,4.82,4.85,3.01
38344,0.32,Ideal,G,IF,62.4,55.0,1020,4.42,4.4,2.75
42146,0.51,Premium,G,SI1,60.9,58.0,1281,5.21,5.14,3.15
18837,1.5,Good,D,SI2,61.1,64.0,7722,7.26,7.35,4.46
47863,0.59,Good,G,VS1,60.4,61.2,1910,5.38,5.43,3.26
50598,0.61,Ideal,F,VS1,61.8,57.0,2283,5.43,5.47,3.37
48269,0.53,Ideal,D,VS2,60.2,57.0,1956,5.26,5.24,3.16
6718,0.33,Ideal,F,SI2,61.4,57.0,413,4.44,4.48,2.74
28109,0.42,Ideal,J,VS1,60.9,57.0,663,4.83,4.86,2.95
38923,0.51,Premium,F,SI2,58.1,59.0,1052,5.26,5.24,3.05
8900,1.07,Premium,F,SI2,60.8,58.0,4491,6.62,6.68,4.04
40456,0.5,Ideal,H,SI1,62.4,56.0,1140,5.07,5.09,3.17
20375,0.31,Very Good,G,VS1,62.0,59.0,625,4.28,4.3,2.66
25731,1.51,Good,G,IF,62.8,60.0,14654,7.18,7.24,4.53
7445,0.92,Very Good,E,SI1,60.7,59.0,4232,6.25,6.28,3.8
7876,0.9,Premium,H,VS1,62.4,58.0,4309,6.15,6.19,3.85
30694,0.4,Very Good,F,SI1,62.3,57.0,737,4.67,4.74,2.93
40878,0.38,Ideal,E,VVS2,61.6,55.0,1176,4.72,4.67,2.89
40113,0.41,Ideal,F,VVS2,61.9,55.0,1115,4.74,4.79,2.95
46494,0.52,Ideal,F,VS1,62.3,55.0,1778,5.16,5.21,3.23
6789,1.02,Ideal,I,SI2,60.6,56.0,4113,6.57,6.53,3.97
28535,0.4,Premium,J,SI1,61.4,58.0,675,4.79,4.76,2.93
15135,1.2,Very Good,F,SI2,62.8,55.0,6085,6.74,6.8,4.25
41785,0.59,Ideal,E,SI2,61.6,54.0,1248,5.42,5.45,3.35
1730,0.32,Premium,H,VS1,61.7,58.0,561,4.38,4.44,2.72
15267,1.2,Premium,H,SI1,62.9,56.0,6129,6.8,6.74,4.26
15981,1.02,Premium,E,VS2,60.4,58.0,6397,6.51,6.47,3.92
20065,0.31,Ideal,F,VS2,60.8,56.0,625,4.38,4.41,2.67
23904,1.11,Ideal,D,VVS2,63.0,57.0,12016,6.58,6.65,4.17
44467,0.5,Premium,E,SI1,59.9,58.0,1593,5.18,5.17,3.1
21047,0.31,Ideal,H,VVS2,62.4,57.0,625,4.32,4.36,2.71
33795,0.4,Premium,F,VS2,60.7,60.0,842,4.75,4.8,2.9
34373,0.41,Ideal,F,VS2,61.8,57.0,863,4.75,4.79,2.95
12737,1.11,Ideal,H,SI1,60.2,54.0,5315,6.82,6.7,4.07
42652,0.4,Very Good,E,VVS1,62.8,57.0,1333,4.65,4.71,2.94
36884,0.51,Good,I,SI1,63.1,56.0,959,5.06,5.14,3.22
27523,2.51,Premium,I,SI2,62.3,57.0,18255,8.76,8.69,5.44
44671,0.7,Very Good,J,SI2,63.6,56.0,1609,5.57,5.63,3.56
52492,0.77,Good,D,SI2,64.9,53.0,2523,5.84,5.75,3.76
4700,0.9,Ideal,I,VS1,61.6,56.0,3677,6.22,6.16,3.81
14525,1.01,Premium,G,VS2,60.7,60.0,5864,6.49,6.45,3.93
5902,1.06,Ideal,J,SI2,61.3,57.0,3932,6.55,6.6,4.03
3918,1.02,Premium,J,SI1,61.2,57.0,3496,6.58,6.43,3.98
6213,0.9,Ideal,H,SI2,62.1,55.0,4001,6.17,6.2,3.84
24760,1.51,Ideal,G,VS2,61.9,57.0,13115,7.37,7.3,4.54
39232,0.38,Ideal,D,VS1,62.5,56.0,1067,4.64,4.67,2.91
37539,0.39,Ideal,F,VVS2,61.7,56.0,988,4.7,4.73,2.91
43802,0.58,Ideal,D,SI2,61.2,57.0,1442,5.4,5.36,3.29
52482,0.73,Premium,H,VS2,61.0,58.0,2519,5.84,5.76,3.54
39369,0.34,Ideal,F,IF,60.7,57.0,1074,4.5,4.53,2.74
23738,1.83,Very Good,F,SI1,63.2,56.0,11782,7.78,7.73,4.9
40709,0.43,Premium,D,VVS2,59.5,59.0,1159,4.95,4.97,2.95
24932,2.01,Fair,F,SI1,58.6,95.0,13387,8.32,8.31,4.87
33881,0.3,Ideal,E,VS2,61.5,56.0,844,4.33,4.29,2.65
31757,0.4,Premium,D,SI1,61.7,58.0,772,4.7,4.74,2.91
5337,0.9,Premium,H,VS2,61.2,61.0,3810,6.21,6.14,3.78
37668,0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98
24970,2.01,Very Good,I,SI1,61.7,60.0,13464,7.99,8.12,4.97
32683,0.31,Premium,G,VS1,62.4,58.0,802,4.34,4.31,2.7
17105,1.19,Very Good,H,VS2,61.1,58.0,6819,6.78,6.83,4.16
7446,0.92,Ideal,F,SI1,62.8,56.0,4232,6.14,6.18,3.87
46755,0.53,Ideal,F,VS1,61.4,57.0,1800,5.18,5.2,3.19
27068,1.75,Premium,G,VS1,59.6,60.0,17191,7.9,7.76,4.67
2616,1.01,Premium,H,SI1,62.9,58.0,3224,6.38,6.34,4.0
5094,1.03,Very Good,G,SI2,63.0,60.0,3755,6.35,6.39,4.01
52903,0.75,Ideal,F,SI2,62.1,55.0,2586,5.83,5.87,3.63
15442,1.0,Very Good,F,VS2,62.2,57.0,6183,6.4,6.43,3.99
50029,0.62,Ideal,H,VVS1,61.1,56.0,2197,5.48,5.52,3.36
24677,1.52,Premium,G,VS1,61.4,58.0,13034,7.38,7.35,4.52
41998,0.43,Ideal,D,VS1,62.1,56.0,1264,4.87,4.85,3.02
35529,0.46,Ideal,E,SI1,62.0,54.0,905,4.97,4.99,3.09
6862,0.74,Ideal,F,VVS1,60.8,60.0,4127,5.82,5.86,3.55
29184,0.3,Ideal,E,VS1,62.1,58.0,694,4.26,4.28,2.65
46118,0.52,Ideal,G,VS1,62.1,54.0,1743,5.17,5.14,3.2
47546,0.52,Ideal,F,VS1,62.0,57.0,1872,5.16,5.13,3.19
40350,0.43,Ideal,G,VVS2,60.1,57.0,1129,4.91,4.88,2.94
23996,1.5,Very Good,G,VS2,62.1,57.0,12156,7.21,7.31,4.51
19920,1.0,Very Good,F,VVS2,63.2,56.0,8467,6.42,6.37,4.04
9585,0.82,Ideal,D,VS2,60.8,57.0,4628,6.02,6.05,3.67
32779,0.45,Premium,G,SI2,62.0,62.0,803,4.96,4.86,3.05
47560,0.71,Very Good,I,SI2,63.7,57.0,1875,5.64,5.67,3.6
27175,2.0,Good,H,SI1,58.0,58.0,17447,8.21,8.26,4.78
13681,1.01,Premium,E,SI1,62.6,58.0,5599,6.32,6.3,3.95
38288,0.28,Very Good,E,VS1,60.9,59.0,487,4.19,4.22,2.56
19331,2.0,Fair,I,SI2,66.8,55.0,8037,7.75,7.71,5.16
34954,0.29,Very Good,G,VS2,62.5,56.0,471,4.21,4.24,2.64
34976,0.23,Good,E,VVS1,64.4,57.0,472,3.87,3.9,2.5
41902,0.52,Very Good,F,SI1,60.0,58.0,1261,5.21,5.26,3.14
44973,0.32,Ideal,H,VS2,61.2,55.0,523,4.41,4.45,2.71
30673,0.4,Premium,E,SI1,62.6,59.0,737,4.68,4.71,2.94
8477,1.01,Ideal,F,SI2,60.5,57.0,4416,6.49,6.53,3.94
34418,0.3,Ideal,G,IF,60.9,58.0,863,4.32,4.35,2.64
21599,1.52,Premium,H,SI1,61.0,58.0,9700,7.44,7.39,4.52
36447,0.31,Ideal,D,VS2,62.1,54.0,942,4.37,4.33,2.7
10417,0.8,Ideal,D,VS2,61.3,56.0,4781,5.97,6.0,3.67
29562,0.3,Very Good,G,VVS1,62.4,59.0,705,4.25,4.31,2.67
17089,1.2,Ideal,H,VS1,62.5,57.0,6814,6.81,6.73,4.23
26447,2.5,Ideal,J,SI2,60.7,55.0,15990,8.8,8.66,5.3
46483,0.56,Very Good,D,SI1,63.1,57.0,1777,5.22,5.19,3.29
29517,0.41,Ideal,J,VS1,62.7,56.0,703,4.73,4.77,2.98
45379,0.5,Ideal,H,SI1,61.3,56.0,1666,5.12,5.16,3.15
44304,0.56,Ideal,D,SI1,62.3,57.0,1578,5.24,5.26,3.27
33063,0.32,Ideal,H,IF,61.2,56.0,814,4.4,4.42,2.7
12092,1.18,Ideal,I,SI2,61.9,54.0,5163,6.77,6.84,4.21
6536,1.03,Premium,E,SI2,58.8,62.0,4070,6.58,6.51,3.85
21033,0.31,Premium,F,VS2,59.0,59.0,625,4.44,4.47,2.63
41510,0.44,Ideal,D,VS1,62.3,55.0,1235,4.85,4.88,3.03
28060,0.38,Ideal,E,SI1,62.3,53.0,660,4.65,4.69,2.91
30613,0.3,Very Good,D,SI2,61.8,58.0,447,4.29,4.32,2.66
46050,0.57,Very Good,E,VS2,60.7,58.0,1732,5.37,5.33,3.25
4763,0.9,Good,D,SI1,64.1,56.0,3689,6.07,6.04,3.88
4867,1.0,Premium,G,SI2,61.4,61.0,3713,6.35,6.32,3.89
34555,0.4,Ideal,G,SI2,60.6,56.0,870,4.82,4.76,2.91
45597,0.5,Ideal,D,VS2,61.9,55.0,1690,5.09,5.12,3.16
1382,0.31,Ideal,G,SI2,61.4,55.0,558,4.39,4.37,2.69
28841,0.41,Very Good,E,SI2,62.9,58.0,683,4.72,4.75,2.98
16337,1.1,Ideal,G,VS2,62.0,56.0,6534,6.6,6.68,4.12
27403,2.24,Ideal,F,SI2,60.3,59.0,17989,8.47,8.5,5.12
12517,1.01,Ideal,H,VS2,62.7,56.0,5260,6.4,6.35,4.0
20772,1.2,Ideal,G,VVS1,62.2,57.0,9009,6.77,6.81,4.22
18048,0.35,Premium,E,SI1,60.8,60.0,614,4.51,4.57,2.76
10162,1.05,Ideal,F,SI1,61.8,57.0,4729,6.51,6.54,4.03
12193,1.01,Ideal,H,SI1,62.1,59.0,5189,6.38,6.43,3.98
49344,0.71,Very Good,H,SI1,62.5,60.0,2096,5.68,5.75,3.57
1853,0.7,Ideal,G,VS1,61.5,56.0,3065,5.7,5.75,3.52
14596,1.24,Premium,I,VS2,60.1,59.0,5889,7.02,6.95,4.2
44917,0.53,Very Good,F,VS2,60.6,55.0,1631,5.23,5.26,3.18
52811,0.71,Premium,H,VS1,62.9,57.0,2572,5.72,5.67,3.58
13890,1.23,Premium,G,VS2,61.6,58.0,5654,6.91,6.85,4.24
38190,0.41,Ideal,D,SI1,62.6,57.0,1015,4.78,4.74,2.98
4402,0.31,Ideal,D,SI1,60.8,56.0,571,4.32,4.37,2.64
50609,0.7,Very Good,H,VS2,60.0,55.0,2287,5.73,5.77,3.45
29128,0.43,Very Good,I,SI2,61.5,54.0,691,4.86,4.89,3.0
49753,0.72,Very Good,F,SI2,60.4,59.0,2158,5.8,5.83,3.51
17502,1.02,Ideal,F,VS2,62.8,57.0,7037,6.41,6.36,4.01
6625,1.1,Good,G,SI2,64.2,56.0,4084,6.55,6.51,4.19
48702,0.56,Very Good,G,VVS2,61.4,57.0,2010,5.26,5.32,3.25
53766,0.7,Ideal,F,VS1,62.5,56.0,2726,5.7,5.73,3.57
18120,1.13,Fair,F,VS1,64.5,55.0,7335,6.62,6.56,4.25
2678,0.9,Very Good,E,SI2,63.2,61.0,3239,6.06,5.99,3.81
22854,1.01,Premium,E,VVS1,61.6,58.0,10888,6.57,6.45,4.01
32725,0.31,Ideal,F,VS2,62.3,55.0,802,4.33,4.3,2.69
45278,0.56,Ideal,G,VS2,60.9,56.0,1662,5.34,5.36,3.26
7557,1.15,Very Good,E,SI2,61.7,60.0,4250,6.7,6.78,4.16
25217,1.71,Very Good,F,VS2,63.5,59.0,13818,7.51,7.46,4.75
42397,0.51,Very Good,F,SI1,62.9,56.0,1308,5.05,5.1,3.19
12874,1.03,Premium,H,VS2,61.6,61.0,5364,6.51,6.44,3.99
43611,0.34,Good,G,SI1,63.4,57.0,507,4.42,4.45,2.81
39973,0.43,Fair,E,VS2,60.5,59.0,1107,4.92,4.9,2.97
17590,1.29,Ideal,G,VS2,62.9,57.0,7080,6.91,6.89,4.34
17299,1.22,Premium,F,SI1,62.5,59.0,6932,6.78,6.83,4.25
22386,2.01,Premium,J,SI1,59.8,57.0,10412,8.17,8.13,4.87
42451,0.5,Good,E,SI1,63.8,55.0,1316,5.04,5.09,3.23
50541,0.52,Ideal,E,VS1,61.8,56.0,2275,5.17,5.19,3.2
22884,1.01,Premium,D,VVS2,62.4,58.0,10927,6.44,6.39,4.0
21527,1.06,Ideal,D,VS1,62.0,57.0,9625,6.49,6.54,4.04
48185,0.72,Premium,J,VS2,60.2,59.0,1944,5.85,5.81,3.51
30101,0.32,Premium,H,VS1,61.3,60.0,720,4.38,4.33,2.67
28725,0.31,Ideal,E,VS2,61.9,55.0,680,4.36,4.39,2.71
1211,0.81,Ideal,E,SI2,60.2,57.0,2938,6.1,6.06,3.66
17266,1.65,Premium,G,I1,62.0,59.0,6912,7.57,7.53,4.68
9312,1.02,Ideal,F,SI2,61.4,56.0,4578,6.47,6.5,3.98
47310,0.23,Very Good,F,VVS2,61.9,59.0,530,3.94,3.97,2.45
8188,1.04,Ideal,H,SI2,61.8,55.0,4368,6.54,6.5,4.03
6131,0.93,Ideal,H,SI1,61.6,54.0,3985,6.29,6.33,3.89
34886,0.32,Ideal,E,VVS1,61.7,55.0,879,4.38,4.41,2.71
44926,0.51,Ideal,G,VS1,60.2,57.0,1632,5.16,5.21,3.13
51194,0.81,Premium,J,VS1,61.7,61.0,2350,5.94,5.9,3.65
36514,0.3,Premium,F,VVS2,61.0,59.0,945,4.33,4.3,2.63
24821,1.63,Very Good,H,VVS1,59.1,58.0,13211,7.68,7.84,4.59
12822,1.02,Premium,G,VS2,61.5,59.0,5346,6.45,6.4,3.95
45976,0.3,Very Good,H,VS1,60.1,61.0,526,4.3,4.32,2.59
37444,0.51,Very Good,J,VS2,61.9,61.0,984,5.09,5.12,3.16
41143,0.56,Ideal,H,SI1,61.7,56.0,1197,5.26,5.3,3.26
16582,1.01,Very Good,E,VS2,59.9,57.0,6622,6.52,6.57,3.92
15498,1.0,Premium,F,VS2,61.6,55.0,6209,6.42,6.34,3.93
39658,0.42,Ideal,H,VS1,62.4,57.0,1087,4.79,4.76,2.98
27858,0.3,Ideal,F,VS1,61.9,55.1,652,4.31,4.34,2.68
41286,0.42,Ideal,D,VVS2,61.7,57.0,1210,4.82,4.8,2.97
992,1.01,Ideal,I,I1,61.5,57.0,2896,6.46,6.45,3.97
2004,0.71,Premium,E,VS2,62.2,59.0,3101,5.79,5.76,3.59
26342,0.32,Ideal,G,VS1,61.2,56.0,645,4.41,4.45,2.71
38684,0.3,Ideal,F,VVS1,61.7,57.0,1041,4.28,4.31,2.65
23833,1.52,Very Good,H,VS1,63.5,60.0,11912,7.28,7.24,4.61
49396,0.5,Ideal,G,IF,61.5,56.0,2104,5.11,5.14,3.15
46717,0.52,Premium,E,VS1,61.6,58.0,1793,5.18,5.14,3.18
21515,1.61,Ideal,I,SI1,62.7,55.0,9611,7.54,7.48,4.71
21485,1.22,Ideal,F,VS1,62.6,55.0,9581,6.82,6.86,4.28
8793,1.02,Premium,G,SI2,62.5,58.0,4471,6.4,6.43,4.01
8472,1.01,Premium,F,SI2,62.6,60.0,4416,6.35,6.37,3.98
41968,0.23,Very Good,E,VVS2,61.2,60.0,505,3.92,3.96,2.41
35801,0.31,Very Good,F,IF,61.9,54.0,914,4.36,4.39,2.71
15268,1.2,Premium,H,SI1,62.1,58.0,6129,6.77,6.72,4.19
11800,1.18,Premium,I,SI1,62.8,56.0,5088,6.74,6.71,4.22
5359,0.72,Ideal,F,VVS2,61.2,56.0,3816,5.78,5.81,3.55
7682,0.92,Premium,D,SI1,62.3,58.0,4274,6.27,6.21,3.89
34712,0.37,Premium,I,VVS1,61.6,59.0,874,4.66,4.62,2.86
26467,3.01,Ideal,J,SI2,61.7,58.0,16037,9.25,9.2,5.69
52140,0.76,Premium,F,SI2,61.8,58.0,2469,5.83,5.88,3.62
31286,0.36,Ideal,F,SI2,62.2,55.0,450,4.57,4.59,2.85
47915,0.5,Very Good,F,VVS2,60.8,59.0,1915,5.08,5.11,3.1
9737,1.2,Premium,J,SI1,61.5,59.0,4657,6.84,6.81,4.2
26664,2.03,Premium,I,VS2,60.5,62.0,16483,8.22,8.17,4.96
52644,0.24,Very Good,E,VVS2,60.3,58.0,552,4.03,4.06,2.44
35565,0.35,Ideal,G,VS1,62.1,56.0,906,4.56,4.52,2.82
44609,0.53,Ideal,E,SI1,60.6,57.0,1607,5.27,5.23,3.18
47163,0.59,Ideal,F,VS2,60.6,56.0,1834,5.43,5.48,3.31
37337,0.43,Ideal,E,VS2,62.2,57.0,981,4.8,4.84,3.0
4097,0.84,Very Good,G,VS2,62.0,56.0,3535,6.07,6.09,3.77
52900,0.73,Ideal,G,VS2,62.5,56.0,2586,5.78,5.74,3.6
48473,0.56,Ideal,E,VS1,61.0,57.0,1978,5.32,5.34,3.25
35358,0.42,Premium,D,SI2,60.8,59.0,898,4.83,4.77,2.92
38021,0.39,Very Good,G,VS2,63.4,57.0,1009,4.67,4.63,2.95
49790,0.73,Premium,G,SI1,60.8,58.0,2163,5.82,5.85,3.55
13733,0.28,Very Good,E,VVS2,60.2,58.0,604,4.24,4.27,2.56
34058,0.36,Ideal,D,SI1,61.5,56.0,851,4.64,4.56,2.83
38101,0.36,Ideal,E,VS2,61.1,56.0,1013,4.63,4.6,2.82
1597,1.2,Fair,J,I1,64.9,59.0,3011,6.61,6.54,4.27
22071,1.07,Ideal,F,VVS2,60.3,55.0,10093,6.65,6.68,4.02
49765,0.53,Ideal,F,VVS2,61.3,57.0,2160,5.2,5.24,3.2
2249,1.03,Fair,J,SI2,64.6,62.0,3149,6.3,6.21,4.06
42847,0.41,Premium,F,VVS1,61.8,59.0,1356,4.77,4.74,2.94
4731,0.3,Ideal,F,VS2,61.6,56.0,573,4.3,4.33,2.66
7079,0.33,Ideal,G,VS2,61.6,55.0,579,4.43,4.46,2.74
36428,0.31,Ideal,D,VS2,61.6,55.0,942,4.37,4.36,2.69
16588,1.02,Premium,F,VS2,61.8,56.0,6626,6.54,6.46,4.02
51982,0.38,Good,H,SI2,63.4,57.0,547,4.58,4.63,2.92
26740,1.7,Premium,G,VS1,61.0,59.0,16521,7.7,7.64,4.68
27776,0.32,Ideal,H,VS2,61.5,56.0,648,4.4,4.38,2.7
19908,1.65,Ideal,E,SI2,58.7,56.0,8455,7.76,7.73,4.55
18444,1.5,Premium,J,VS2,59.6,60.0,7503,7.38,7.31,4.38
23105,1.51,Premium,G,SI1,59.6,60.0,11129,7.47,7.43,4.44
6752,1.09,Premium,E,SI2,60.1,62.0,4102,6.72,6.6,4.0
52677,0.76,Very Good,I,VS2,63.3,57.0,2551,5.79,5.83,3.68
42323,0.41,Ideal,D,VVS2,62.3,55.0,1295,4.76,4.77,2.97
44339,0.24,Very Good,E,VVS1,60.3,61.0,521,4.03,4.06,2.44
14906,1.01,Ideal,G,VS2,61.8,56.0,5999,6.42,6.45,3.98
30035,0.39,Good,F,SI1,63.6,58.0,718,4.6,4.65,2.94
820,0.81,Ideal,E,SI2,60.3,57.0,2864,6.07,6.04,3.65
29311,0.31,Premium,H,VS1,59.9,60.0,698,4.45,4.4,2.65
37567,0.31,Premium,D,VVS2,61.7,58.0,988,4.39,4.33,2.69
48947,0.98,Premium,H,I1,59.6,60.0,2046,6.61,6.48,3.89
4087,0.9,Very Good,D,SI2,60.3,63.0,3534,6.12,6.22,3.72
2210,1.02,Ideal,H,SI2,58.8,57.0,3142,6.61,6.55,3.87
24647,2.0,Premium,E,SI2,60.3,58.0,12987,8.15,8.08,4.89
4554,0.81,Very Good,E,SI1,61.9,60.0,3643,5.87,5.95,3.66
22329,1.5,Fair,D,SI1,65.1,59.0,10374,7.1,7.01,4.59
5379,0.34,Premium,I,SI1,60.2,59.0,574,4.55,4.52,2.73
10532,1.1,Premium,I,SI1,62.7,57.0,4805,6.6,6.55,4.12
8753,1.03,Very Good,G,SI2,61.4,54.0,4466,6.52,6.57,4.02
33306,0.28,Ideal,D,VVS2,61.1,55.0,827,4.23,4.28,2.6
21346,1.23,Premium,F,VS1,61.3,60.0,9489,6.94,6.9,4.24
31832,0.34,Ideal,G,VVS2,62.1,55.0,775,4.44,4.48,2.77
28532,0.33,Ideal,I,IF,61.7,55.0,675,4.45,4.49,2.76
10684,1.0,Very Good,G,SI1,62.6,59.0,4844,6.29,6.33,3.95
2340,0.83,Very Good,G,SI1,62.3,58.0,3171,5.97,6.01,3.73
37985,0.39,Ideal,G,VVS1,61.8,54.4,1008,4.69,4.73,2.92
17364,1.01,Very Good,G,VVS2,63.4,55.0,6968,6.41,6.34,4.04
8889,1.06,Good,F,SI1,57.0,64.0,4488,6.8,6.71,3.85
37805,0.41,Ideal,F,VVS1,61.3,56.0,1001,4.8,4.82,2.95
16889,1.2,Ideal,G,SI1,62.2,58.0,6741,6.77,6.84,4.23
4404,0.31,Ideal,D,SI1,62.4,56.0,571,4.31,4.35,2.7
51116,0.76,Ideal,H,SI1,61.7,56.0,2338,5.87,5.84,3.61
3170,0.99,Fair,I,SI1,60.7,66.0,3337,6.42,6.34,3.87
6432,1.02,Ideal,D,SI2,62.5,57.0,4044,6.43,6.38,4.0
5108,0.72,Ideal,F,VS1,61.7,56.0,3759,5.75,5.78,3.56
4506,0.91,Very Good,E,SI2,62.5,59.0,3632,6.16,6.23,3.87
19298,1.22,Ideal,H,VVS2,62.7,54.0,8014,6.77,6.83,4.27
41927,0.4,Premium,D,VVS2,60.4,59.0,1263,4.76,4.77,2.88
52258,0.7,Ideal,I,VVS1,61.4,55.0,2489,5.7,5.76,3.52
20241,1.24,Good,G,VS2,61.3,57.0,8672,6.78,6.88,4.19
13774,1.01,Good,F,VS2,64.2,54.0,5616,6.24,6.31,4.03
44582,0.53,Ideal,G,VS1,61.6,57.0,1607,5.21,5.24,3.22
41593,0.24,Very Good,G,VS1,62.4,56.0,391,3.99,4.03,2.5
51820,0.72,Ideal,I,VVS2,62.2,54.0,2420,5.73,5.78,3.58
22345,1.7,Premium,I,VS2,61.9,56.0,10396,7.55,7.5,4.66
30213,0.33,Premium,E,VS2,62.0,59.0,723,4.39,4.41,2.73
17433,1.41,Premium,D,SI2,61.1,56.0,6988,7.19,7.15,4.38
40130,0.41,Premium,F,VVS2,62.4,58.0,1115,4.7,4.76,2.95
34287,0.26,Ideal,H,VVS1,61.2,56.0,468,4.11,4.16,2.53
