id,carat,cut,color,clarity,depth,table,price,x,y,z
16960,1.2,Ideal,I,VS1,62.8,55.0,6774,6.79,6.75,4.25
21847,1.01,Very Good,F,VVS1,62.1,58.0,9908,6.37,6.41,3.97
43943,0.34,Ideal,H,SI1,61.3,56.0,516,4.48,4.52,2.76
17136,1.06,Premium,E,VS2,62.3,58.0,6838,6.52,6.49,4.05
38205,0.43,Premium,F,SI1,61.3,60.0,1016,4.86,4.83,2.97
21633,2.02,Premium,J,SI2,59.7,56.0,9728,8.18,8.13,4.87
22542,1.61,Very Good,E,SI2,60.4,58.0,10580,7.59,7.64,4.6
11323,1.05,Ideal,F,SI2,60.3,55.0,4987,6.55,6.68,3.99
35651,0.31,Premium,G,VVS2,61.5,58.0,907,4.34,4.31,2.66
43672,0.5,Very Good,D,SI1,58.9,61.0,1436,5.16,5.19,3.05
28452,0.38,Ideal,H,SI1,62.0,54.0,671,4.66,4.72,2.91
24231,2.02,Premium,J,SI1,61.6,58.0,12431,8.14,8.1,5.0
24118,1.05,Ideal,F,VVS1,61.4,57.0,12273,6.51,6.53,4.0
35531,0.32,Ideal,G,IF,61.3,56.0,905,4.4,4.44,2.71
29747,0.37,Premium,G,SI1,62.1,60.0,708,4.61,4.54,2.84
39180,0.35,Ideal,D,VS2,61.5,56.0,1063,4.55,4.53,2.79
6157,0.73,Ideal,F,VVS1,61.8,54.0,3990,5.8,5.78,3.58
28413,0.29,Ideal,F,VVS1,60.9,57.0,669,4.29,4.32,2.62
20481,1.5,Good,F,SI2,62.6,64.0,8820,7.25,7.19,4.52
42680,0.58,Very Good,G,VS2,63.2,58.0,1336,5.36,5.28,3.36
15008,1.26,Ideal,G,SI2,60.9,55.0,6046,7.05,7.0,4.28
43458,0.51,Very Good,G,VS2,59.1,60.0,1417,5.18,5.21,3.07
14900,1.02,Premium,D,SI1,62.3,59.0,5998,6.42,6.38,3.99
19616,1.23,Ideal,G,VS2,62.4,57.0,8233,6.88,6.83,4.28
9665,1.06,Ideal,J,VS2,62.4,54.0,4643,6.51,6.57,4.08
27563,2.32,Very Good,I,SI1,63.2,59.0,18371,8.55,8.44,5.37
13438,1.16,Ideal,G,SI1,60.9,57.0,5519,6.79,6.75,4.12
51619,0.72,Very Good,H,VS2,62.9,58.0,2396,5.7,5.75,3.6
5640,0.74,Ideal,F,VVS2,61.5,55.0,3879,5.85,5.82,3.59
11036,1.06,Premium,I,VS1,62.4,55.0,4920,6.57,6.5,4.08
18440,1.55,Premium,J,SI1,62.5,58.0,7502,7.36,7.4,4.61
28,0.23,Very Good,D,VS2,60.5,61.0,357,3.96,3.97,2.4
52791,0.61,Very Good,G,VVS1,61.1,56.0,2569,5.47,5.5,3.35
36474,0.43,Very Good,G,VS1,61.0,58.0,943,4.89,4.92,2.99
15359,1.23,Good,I,SI1,60.7,61.0,6165,6.91,6.93,4.2
37735,0.5,Good,F,SI2,63.5,58.0,997,4.98,5.03,3.18
4631,0.7,Very Good,D,VS2,60.6,60.0,3668,5.71,5.75,3.47
6128,1.04,Ideal,H,SI1,61.3,55.0,3984,6.49,6.44,3.96
312,0.79,Ideal,I,VS1,61.8,59.0,2800,5.92,5.95,3.67
9102,1.01,Very Good,D,SI2,62.0,59.0,4528,6.36,6.4,3.96
17489,2.05,Good,G,I1,56.9,58.0,7026,8.46,8.3,4.77
15545,1.24,Ideal,I,SI1,62.0,58.0,6232,6.83,6.88,4.25
43082,0.58,Very Good,G,SI1,61.9,56.0,1379,5.35,5.39,3.32
51217,0.71,Ideal,G,SI1,62.9,57.0,2352,5.67,5.62,3.55
21939,1.35,Premium,G,VS1,62.1,59.0,10012,7.06,7.02,4.37
37413,0.38,Premium,G,VS2,60.4,57.0,983,4.7,4.67,2.83
483,0.73,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51
200,0.7,Very Good,E,SI1,59.9,63.0,2777,5.76,5.7,3.43
9627,0.92,Premium,H,VVS2,62.5,58.0,4637,6.25,6.16,3.88
24906,2.1,Very Good,J,VS2,61.5,60.7,13340,8.16,8.21,5.03
5817,0.81,Ideal,E,SI1,61.9,55.0,3913,5.98,6.01,3.71
19788,1.06,Ideal,G,VVS2,61.7,56.0,8358,6.59,6.56,4.06
43269,0.3,Premium,I,SI1,60.9,59.0,506,4.36,4.34,2.65
9625,0.9,Very Good,H,VVS2,59.9,61.0,4637,6.29,6.19,3.74
23849,2.0,Fair,G,SI1,65.5,58.0,11935,7.82,7.73,5.09
18746,1.52,Ideal,I,SI2,60.2,57.0,7661,7.47,7.38,4.47
15943,1.66,Ideal,J,SI2,60.8,57.0,6377,7.68,7.65,4.66
46219,0.5,Good,E,VS2,63.8,54.0,1752,5.05,5.07,3.23
45193,0.51,Ideal,G,VS1,61.9,56.0,1656,5.1,5.14,3.17
20175,1.29,Very Good,H,VS1,60.8,58.0,8629,7.01,7.04,4.27
2106,0.9,Good,F,SI2,63.2,59.0,3116,6.06,6.13,3.85
46778,0.5,Very Good,D,VS1,62.3,60.0,1804,5.07,5.1,3.17
3943,0.72,Ideal,G,VVS1,62.2,57.0,3502,5.72,5.75,3.57
38867,0.4,Premium,F,VS1,61.4,58.0,1050,4.75,4.73,2.91
47397,0.55,Premium,G,SI1,60.2,59.0,1848,5.32,5.28,3.19
38603,0.31,Very Good,E,VVS1,60.0,56.0,1039,4.45,4.49,2.68
2283,0.77,Very Good,D,SI1,58.6,59.0,3160,6.0,6.04,3.53
34047,0.35,Good,E,VS1,59.4,55.0,851,4.6,4.62,2.74
50315,0.7,Ideal,E,SI2,61.2,55.0,2239,5.76,5.68,3.5
53851,0.71,Ideal,H,VVS1,62.1,57.0,2742,5.67,5.7,3.53
41747,0.52,Good,G,SI1,63.6,56.0,1244,5.07,5.09,3.23
357,0.73,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58
28879,0.31,Ideal,D,SI1,61.8,57.0,684,4.37,4.33,2.69
14947,1.01,Ideal,G,VS2,60.8,59.0,6019,6.52,6.5,3.96
52315,0.32,Premium,D,SI1,62.2,60.0,550,4.34,4.37,2.71
18308,1.51,Premium,J,SI1,63.0,58.0,7441,7.32,7.28,4.6
2360,0.9,Ideal,J,VS1,62.5,55.0,3175,6.18,6.14,3.85
15482,1.22,Ideal,J,VS1,61.4,58.0,6201,6.85,6.87,4.21
24701,0.3,Ideal,H,VVS1,62.5,53.8,639,4.31,4.33,2.69
44573,0.53,Very Good,F,VS1,60.6,57.0,1607,5.21,5.25,3.17
52256,0.71,Very Good,E,SI1,58.7,61.0,2489,5.83,5.86,3.43
49374,0.54,Premium,D,VS1,61.1,58.0,2100,5.3,5.24,3.22
4189,0.79,Ideal,G,VS1,62.0,56.0,3561,5.91,5.94,3.67
47973,0.3,Ideal,I,VVS2,62.5,53.6,532,4.29,4.33,2.69
44709,0.56,Very Good,F,VS2,62.0,56.0,1614,5.2,5.22,3.23
29402,0.34,Ideal,F,VS2,60.8,57.0,699,4.51,4.54,2.75
25604,1.51,Premium,F,VS2,61.9,59.0,14465,7.39,7.31,4.55
28184,0.37,Premium,E,SI2,59.5,61.0,666,4.7,4.68,2.79
28493,0.3,Ideal,E,VS2,61.5,55.0,673,4.3,4.34,2.66
18228,1.26,Ideal,H,SI1,60.8,57.0,7400,7.01,6.97,4.25
12436,1.04,Ideal,I,VS2,61.8,55.0,5242,6.5,6.54,4.03
19534,1.22,Ideal,H,VS1,62.6,56.0,8167,6.83,6.87,4.29
46965,0.33,Very Good,J,IF,60.9,54.0,529,4.47,4.53,2.74
11415,1.5,Fair,H,SI2,66.0,64.0,5000,7.1,6.97,4.64
24850,2.01,Ideal,J,SI2,60.8,57.0,13253,8.15,8.13,4.95
18469,1.51,Good,D,SI2,61.7,65.0,7519,7.38,7.31,4.53
14502,1.14,Premium,H,VS2,61.3,59.0,5858,6.76,6.72,4.13
32069,0.33,Ideal,D,SI1,62.8,55.0,780,4.45,4.41,2.78
13986,1.16,Ideal,G,SI2,61.6,55.0,5695,6.74,6.77,4.16
4157,0.96,Good,H,SI2,60.1,64.0,3548,6.43,6.35,3.84
38522,0.34,Ideal,E,VS1,60.8,57.0,1033,4.53,4.49,2.74
25602,1.65,Ideal,G,VS2,60.8,56.0,14456,7.65,7.7,4.67
4259,0.9,Premium,I,VS1,62.2,58.0,3580,6.18,6.13,3.83
45910,0.53,Premium,E,VS2,60.9,60.0,1721,5.16,5.22,3.16
7808,0.85,Very Good,F,VS1,62.0,55.0,4293,6.08,6.14,3.78
34526,0.33,Premium,G,VVS1,60.9,58.0,868,4.43,4.47,2.71
28574,0.3,Premium,H,VS1,62.2,60.0,675,4.29,4.23,2.65
33374,0.41,Ideal,G,VS2,62.5,56.0,827,4.72,4.75,2.96
36011,0.39,Ideal,F,SI1,62.5,55.0,921,4.68,4.63,2.91
50161,0.72,Very Good,G,SI2,61.9,59.0,2218,5.67,5.71,3.52
33999,0.42,Ideal,G,VS2,61.6,56.0,847,4.82,4.83,2.97
26053,2.01,Good,E,SI2,63.1,58.0,15255,7.89,8.01,5.02
19842,1.01,Very Good,E,VS1,60.4,60.0,8403,6.43,6.48,3.9
26702,0.32,Ideal,F,VS2,62.4,56.0,645,4.35,4.37,2.72
45431,0.58,Ideal,E,VS2,61.9,56.0,1670,5.34,5.38,3.32
47884,0.5,Ideal,F,VVS2,60.7,57.0,1912,5.12,5.16,3.12
24933,2.01,Premium,H,SI1,60.6,59.0,13387,8.23,8.17,4.97
33052,0.3,Ideal,F,VVS1,62.1,54.0,814,4.32,4.35,2.69
35284,0.3,Premium,J,VS2,61.6,61.0,473,4.33,4.28,2.65
2423,0.63,Ideal,E,VVS1,61.1,58.0,3181,5.49,5.54,3.37
42985,0.55,Ideal,I,SI1,61.3,56.0,1367,5.29,5.34,3.26
43330,0.4,Very Good,F,IF,62.8,57.0,1404,4.65,4.68,2.93
7935,1.08,Very Good,G,SI2,63.2,57.0,4318,6.54,6.5,4.12
17199,1.21,Very Good,H,VS1,63.3,58.0,6871,6.77,6.72,4.27
10262,1.01,Ideal,E,SI2,61.2,54.0,4751,6.52,6.49,3.98
20755,1.53,Premium,E,SI2,58.9,59.0,8996,7.63,7.55,4.47
16040,0.3,Very Good,I,VS1,63.5,57.0,608,4.29,4.24,2.71
10771,1.01,Very Good,H,SI1,61.8,60.0,4855,6.38,6.44,3.96
51103,0.72,Very Good,I,VS2,63.3,55.0,2337,5.7,5.74,3.62
5834,0.9,Very Good,D,SI2,63.5,58.0,3918,6.08,6.17,3.89
49343,0.71,Good,H,SI1,63.5,57.0,2096,5.64,5.67,3.59
26783,1.52,Premium,E,VS1,60.6,58.0,16628,7.38,7.44,4.49
20803,1.5,Very Good,H,SI1,61.4,57.0,9035,7.27,7.33,4.48
34149,0.33,Ideal,H,VVS2,61.9,57.0,854,4.44,4.41,2.74
987,0.79,Ideal,D,SI1,61.5,56.0,2896,5.91,5.96,3.65
32580,0.32,Good,E,VVS1,59.4,61.0,801,4.45,4.48,2.65
44138,0.59,Premium,F,SI1,62.4,59.0,1561,5.37,5.33,3.34
52370,0.7,Premium,F,SI1,62.1,58.0,2504,5.64,5.7,3.52
7427,0.86,Ideal,E,SI1,60.6,56.0,4228,6.16,6.18,3.74
25356,0.28,Very Good,E,VVS2,60.0,56.0,642,4.26,4.28,2.56
3840,0.9,Premium,D,SI2,63.0,58.0,3473,6.16,6.12,3.87
19201,1.56,Fair,G,SI2,64.8,59.0,7950,7.38,7.19,4.72
5416,0.75,Premium,F,VVS2,62.4,57.0,3822,5.88,5.75,3.63
39642,0.4,Ideal,F,VVS2,62.0,56.0,1085,4.76,4.73,2.94
10489,0.9,Fair,D,SI1,64.0,63.0,4796,6.12,6.04,3.89
45941,0.52,Ideal,G,VS1,61.9,55.0,1722,5.16,5.18,3.2
14852,1.07,Ideal,F,SI1,62.7,56.0,5982,6.47,6.53,4.08
51232,0.7,Ideal,G,SI1,62.7,57.0,2352,5.69,5.64,3.55
42470,0.53,Ideal,D,SI2,61.6,55.0,1316,5.21,5.24,3.22
37674,0.42,Ideal,E,SI1,62.3,57.0,992,4.8,4.76,2.98
12717,0.32,Ideal,E,VS2,61.8,54.0,599,4.4,4.43,2.73
48373,0.57,Ideal,D,VS2,62.4,57.0,1963,5.32,5.26,3.3
28769,0.31,Ideal,E,VS2,62.3,57.0,680,4.32,4.35,2.7
22637,2.0,Ideal,F,I1,60.3,56.0,10685,8.27,8.16,4.94
40011,0.41,Ideal,F,VS2,61.8,57.0,1107,4.78,4.73,2.94
1651,0.7,Premium,F,VVS2,62.2,56.0,3018,5.72,5.63,3.53
35535,0.34,Premium,F,VS1,60.0,59.0,905,4.59,4.55,2.74
36442,0.31,Ideal,D,VS2,62.5,56.0,942,4.36,4.34,2.72
23772,1.61,Ideal,I,VS2,61.7,56.0,11826,7.52,7.62,4.67
44152,0.54,Good,F,VS2,60.6,61.0,1563,5.22,5.3,3.19
12808,1.0,Very Good,D,SI1,62.3,59.0,5342,6.26,6.29,3.91
50627,0.25,Good,H,VVS1,60.6,64.0,401,4.05,4.07,2.46
45172,0.53,Very Good,G,VS1,59.6,58.0,1655,5.24,5.31,3.15
23089,1.47,Premium,G,VS2,62.8,57.0,11113,7.27,7.22,4.55
32267,0.3,Ideal,E,VVS2,61.7,55.0,789,4.28,4.31,2.65
6467,0.9,Very Good,E,SI1,61.8,60.0,4054,6.14,6.2,3.81
31248,0.4,Ideal,I,VVS2,62.0,54.0,758,4.74,4.77,2.95
33303,0.31,Very Good,D,VVS1,61.1,56.0,826,4.35,4.42,2.68
34311,0.43,Very Good,E,SI2,63.4,57.0,858,4.82,4.77,3.04
44362,0.56,Ideal,E,SI1,60.9,56.0,1580,5.32,5.35,3.25
22034,0.31,Premium,H,VS2,61.9,58.0,628,4.39,4.37,2.71
19769,1.22,Very Good,G,VS2,62.3,58.0,8340,6.79,6.82,4.24
12306,1.09,Ideal,H,SI1,62.5,56.0,5219,6.58,6.53,4.1
23436,1.18,Very Good,F,VVS2,60.1,58.0,11430,6.88,6.92,4.15
42305,0.55,Very Good,D,SI2,63.3,56.0,1295,5.22,5.24,3.31
2264,0.7,Very Good,E,VS1,62.2,55.0,3154,5.65,5.67,3.52
17829,1.07,Ideal,E,VS2,60.0,56.0,7190,6.64,6.62,3.98
45142,0.5,Premium,F,VS2,60.7,58.0,1654,5.16,5.12,3.12
23910,1.7,Ideal,I,VS1,63.0,55.0,12030,7.75,7.54,4.76
51433,0.93,Very Good,F,I1,61.3,59.0,2374,6.22,6.27,3.83
47559,0.52,Very Good,E,VS1,59.1,58.0,1875,5.31,5.38,3.16
36459,0.31,Ideal,D,VS2,62.7,55.0,942,4.34,4.31,2.71
49952,0.3,Premium,H,SI1,60.8,61.0,540,4.3,4.25,2.6
3662,0.76,Good,D,VS2,63.5,55.0,3443,5.81,5.85,3.7
46086,0.56,Ideal,F,VS2,60.0,57.0,1739,5.36,5.38,3.22
22771,1.7,Good,I,SI1,59.3,58.0,10796,7.72,7.77,4.59
50,0.24,Very Good,F,SI1,60.9,61.0,404,4.02,4.03,2.45
12980,1.11,Ideal,H,SI1,62.5,56.0,5395,6.65,6.63,4.15
10100,0.9,Very Good,F,VS2,63.2,59.0,4715,6.08,6.04,3.83
32585,0.31,Ideal,E,VVS1,62.4,56.0,801,4.35,4.37,2.72
39196,0.43,Premium,D,SI1,60.1,58.0,1064,4.93,4.89,2.95
4573,0.92,Premium,G,SI2,58.4,58.0,3648,6.4,6.34,3.73
36387,0.43,Ideal,G,VS1,61.2,57.0,941,4.88,4.83,2.97
45809,0.51,Ideal,F,VS2,62.3,56.0,1711,5.12,5.08,3.18
25487,1.56,Premium,G,VS1,60.9,58.0,14268,7.53,7.49,4.57
229,0.52,Ideal,F,IF,62.2,55.0,2783,5.14,5.18,3.21
34642,0.31,Premium,E,VS2,61.0,59.0,872,4.37,4.35,2.66
23381,0.36,Good,E,SI1,63.1,58.0,631,4.49,4.54,2.85
39345,0.38,Ideal,E,VVS2,62.2,53.8,1073,4.62,4.66,2.88
6951,1.0,Ideal,J,VS1,62.3,56.0,4144,6.43,6.38,3.99
12116,0.9,Very Good,F,VS1,61.5,55.0,5167,6.25,6.28,3.85
36135,0.33,Premium,E,VS2,60.6,60.0,928,4.48,4.43,2.7
30357,0.32,Ideal,E,VVS2,61.2,57.0,729,4.38,4.41,2.69
25546,1.51,Premium,G,VS1,60.1,58.0,14375,7.45,7.48,4.49
46598,0.54,Ideal,F,VS2,62.3,56.0,1786,5.2,5.17,3.23
30570,0.31,Ideal,D,VS2,62.2,56.0,734,4.32,4.33,2.69
5174,1.04,Premium,I,SI2,62.0,57.0,3774,6.53,6.47,4.03
7481,0.91,Premium,H,VS2,61.8,60.0,4238,6.22,6.18,3.83
49215,0.54,Ideal,G,VVS1,62.2,56.0,2080,5.19,5.22,3.24
50968,0.71,Very Good,F,SI2,61.6,59.0,2326,5.7,5.76,3.53
22016,1.5,Premium,E,SI2,59.5,55.0,10080,7.51,7.47,4.46
8020,1.05,Ideal,H,SI2,61.2,57.0,4331,6.54,6.59,4.02
44005,0.3,Good,J,VS1,63.4,55.0,394,4.25,4.3,2.71
50875,0.55,Very Good,G,IF,60.2,60.0,2314,5.29,5.38,3.21
8162,0.7,Very Good,D,VVS1,63.4,59.0,4362,5.63,5.64,3.57
21008,1.0,Very Good,E,VVS2,63.0,58.0,9224,6.33,6.36,4.0
53349,0.7,Premium,F,SI1,58.6,59.0,2657,5.83,5.78,3.4
37522,0.47,Good,D,SI1,63.8,59.0,987,4.9,4.88,3.12
10186,1.24,Very Good,J,SI2,60.4,61.0,4737,6.85,6.92,4.16
26419,2.02,Ideal,I,SI1,61.9,58.0,15942,8.07,8.18,5.03
30927,0.34,Premium,F,VS1,60.4,58.0,745,4.51,4.53,2.73
43387,0.5,Very Good,H,VS1,62.5,58.0,1410,5.04,5.1,3.17
51231,0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
51365,0.71,Ideal,F,SI2,62.1,54.0,2365,5.73,5.76,3.57
35683,0.41,Good,E,VS2,63.1,64.0,910,4.63,4.66,2.93
12422,1.0,Ideal,F,SI1,62.0,55.0,5239,6.39,6.44,3.98
42974,0.41,Premium,E,VVS1,62.2,58.0,1367,4.75,4.77,2.96
31347,0.27,Ideal,F,VVS1,62.5,56.0,760,4.1,4.14,2.57
19705,0.33,Premium,H,VS2,58.8,62.0,624,4.53,4.49,2.65
35657,0.31,Ideal,G,VVS2,62.6,57.0,907,4.33,4.29,2.7
50041,0.81,Premium,J,SI1,61.8,57.0,2199,6.02,5.96,3.7
29557,0.33,Ideal,F,SI1,60.6,56.0,705,4.49,4.46,2.71
43616,0.34,Very Good,G,SI1,61.5,56.0,507,4.45,4.52,2.76
43568,0.41,Ideal,G,IF,62.3,55.0,1431,4.78,4.75,2.97
17159,1.51,Premium,J,SI1,59.4,59.0,6851,7.45,7.54,4.45
22344,1.13,Ideal,G,VVS2,61.6,57.0,10396,6.66,6.75,4.13
11199,0.95,Ideal,H,SI1,61.9,56.0,4958,6.31,6.35,3.92
4025,0.7,Ideal,H,VVS1,60.3,56.0,3524,5.77,5.82,3.49
47390,0.54,Ideal,E,VS2,61.7,55.0,1847,5.27,5.24,3.24
44750,0.51,Ideal,F,VS2,59.2,56.0,1619,5.23,5.18,3.08
16102,1.31,Premium,I,VS2,61.9,59.0,6438,7.02,6.98,4.33
17093,1.17,Fair,E,VS2,64.5,56.0,6814,6.75,6.68,4.33
16417,1.2,Very Good,I,VVS2,59.9,55.0,6558,6.88,6.94,4.14
44214,0.52,Ideal,E,VS2,62.2,55.0,1571,5.16,5.22,3.23
23534,1.51,Ideal,H,VS2,62.2,57.0,11540,7.33,7.29,4.55
4931,0.9,Good,H,SI1,61.4,60.0,3730,6.06,6.12,3.74
36598,0.38,Ideal,E,VVS2,61.8,56.0,947,4.67,4.72,2.9
794,0.79,Premium,F,SI1,62.3,54.0,2862,5.97,5.91,3.7
9367,0.32,Good,D,SI1,63.7,55.0,589,4.35,4.38,2.78
35628,0.3,Premium,H,VS2,62.2,59.0,473,4.28,4.31,2.67
10479,1.09,Premium,G,SI2,61.1,59.0,4794,6.69,6.63,4.07
704,0.91,Fair,J,VS2,65.4,60.0,2854,6.04,6.0,3.94
17970,1.5,Premium,I,SI2,62.2,62.0,7266,7.27,7.2,4.5
53530,0.74,Ideal,D,SI2,62.2,57.0,2690,5.78,5.82,3.61
41738,0.41,Ideal,E,VVS2,60.9,56.0,1243,4.81,4.75,2.91
40073,0.54,Ideal,I,SI1,61.7,56.0,1114,5.25,5.29,3.25
4091,0.78,Very Good,D,VS2,63.0,58.0,3534,5.8,5.86,3.67
30676,0.4,Premium,F,SI1,61.2,58.0,737,4.71,4.74,2.89
51421,0.75,Premium,E,SI2,63.0,58.0,2372,5.78,5.71,3.62
32377,0.3,Fair,G,VVS1,58.6,66.0,790,4.36,4.41,2.57
45069,0.71,Very Good,J,SI1,60.7,58.0,1643,5.78,5.81,3.52
1256,0.73,Premium,D,VS2,60.9,59.0,2947,5.82,5.77,3.53
42663,0.39,Ideal,E,IF,61.1,57.0,1333,4.73,4.76,2.9
16817,1.08,Good,G,VS2,58.9,58.0,6708,6.69,6.75,3.96
38479,0.42,Very Good,G,VVS2,60.4,59.0,1031,4.78,4.82,2.9
12254,1.01,Premium,D,SI2,59.3,59.0,5206,6.57,6.54,3.89
13623,1.08,Good,E,SI1,58.4,60.0,5575,6.71,6.74,3.93
51268,0.82,Fair,H,SI2,65.1,58.0,2358,5.86,5.81,3.8
3507,0.74,Ideal,G,VVS1,61.9,54.0,3402,5.8,5.84,3.6
47842,0.65,Ideal,H,SI1,61.5,55.0,1908,5.59,5.63,3.45
49130,0.56,Ideal,D,VS2,61.0,57.0,2066,5.35,5.28,3.24
15147,1.52,Ideal,J,SI2,62.7,56.0,6089,7.28,7.2,4.54
21329,1.59,Premium,I,VS2,59.9,60.0,9474,7.61,7.57,4.55
52201,0.67,Good,F,VS1,59.8,60.3,2479,5.62,5.69,3.38
263,0.71,Premium,E,SI1,59.2,59.0,2792,5.83,5.86,3.46
29375,0.31,Very Good,E,SI1,63.3,55.0,698,4.36,4.33,2.75
26402,2.01,Very Good,I,VS2,59.6,62.0,15919,8.17,8.25,4.89
35055,0.47,Ideal,I,VS2,62.1,53.0,884,4.99,5.02,3.11
44132,0.53,Very Good,H,VS1,63.3,56.0,1561,5.13,5.17,3.26
19953,1.15,Premium,G,VVS2,58.4,59.0,8501,6.92,6.84,4.02
49819,0.73,Ideal,I,VS1,62.1,54.0,2167,5.77,5.8,3.59
33355,0.41,Premium,G,VS2,62.6,59.0,827,4.73,4.76,2.97
14140,1.26,Very Good,H,SI2,62.2,57.0,5736,6.86,6.9,4.28
20937,1.05,Ideal,E,VVS2,62.4,56.0,9146,6.52,6.49,4.06
10876,1.01,Premium,E,SI2,60.4,60.0,4878,6.49,6.46,3.91
18268,1.22,Ideal,H,VS1,62.3,55.0,7418,6.8,6.84,4.25
27897,0.4,Good,G,SI1,63.2,58.0,655,4.61,4.7,2.94
24334,2.02,Very Good,J,SI1,59.8,59.9,12598,8.16,8.21,4.9
1664,0.9,Fair,H,SI1,65.6,57.0,3024,6.04,6.01,3.95
17840,1.02,Premium,F,VS1,60.5,56.0,7197,6.61,6.52,3.97
35281,0.3,Good,H,SI2,63.9,56.0,473,4.27,4.24,2.72
53299,0.3,Ideal,D,SI1,61.4,56.0,552,4.32,4.35,2.66
41692,0.5,Ideal,G,SI1,62.5,57.0,1240,5.09,5.05,3.17
7571,0.92,Very Good,D,SI1,60.7,58.0,4253,6.27,6.39,3.84
15525,1.01,Good,E,VS2,62.5,58.0,6221,6.32,6.36,3.96
9607,1.02,Premium,G,SI1,62.3,59.0,4633,6.4,6.44,4.0
21229,1.6,Ideal,I,SI1,62.0,55.0,9376,7.53,7.59,4.69
7827,0.9,Very Good,G,VS1,62.4,58.0,4297,6.14,6.16,3.84
28169,0.28,Ideal,F,VS1,62.0,53.0,665,4.23,4.26,2.63
11285,1.0,Very Good,E,SI2,58.7,59.0,4975,6.5,6.58,3.84
47617,0.55,Ideal,F,VS1,61.6,57.0,1881,5.23,5.29,3.24
34787,0.4,Ideal,H,VVS2,62.1,57.0,877,4.69,4.74,2.93
52701,0.76,Ideal,G,SI2,61.7,55.0,2553,5.87,5.9,3.63
28509,0.3,Premium,F,VS2,58.8,60.0,673,4.41,4.37,2.58
7067,0.33,Premium,G,VS2,62.6,58.0,579,4.41,4.44,2.77
48394,0.7,Premium,I,VS2,63.0,60.0,1966,5.62,5.59,3.53
23204,1.51,Good,D,SI1,63.6,61.0,11212,7.1,7.25,4.56
1392,0.32,Ideal,E,SI1,61.9,55.0,559,4.4,4.43,2.73
49466,0.52,Very Good,G,VVS1,61.1,58.0,2113,5.19,5.22,3.18
3457,0.88,Premium,D,SI2,60.9,61.0,3390,6.16,6.13,3.74
30289,0.3,Good,G,SI1,63.8,56.0,447,4.26,4.3,2.73
9233,1.19,Very Good,H,SI2,63.4,58.0,4558,6.79,6.76,4.29
27595,2.13,Ideal,H,SI1,62.2,55.0,18442,8.27,8.2,5.12
38194,0.41,Very Good,E,SI1,63.2,56.0,1015,4.74,4.72,2.99
45788,0.59,Very Good,I,VVS1,62.8,58.0,1709,5.3,5.34,3.34
6138,1.13,Premium,I,SI2,62.2,59.0,3987,6.67,6.61,4.13
23851,1.51,Ideal,D,SI1,61.9,57.0,11942,7.42,7.35,4.57
15189,1.1,Premium,E,SI1,60.7,55.0,6098,6.75,6.66,4.07
20062,0.31,Premium,F,VS2,60.8,60.0,625,4.34,4.37,2.65
48233,0.57,Premium,D,SI1,63.0,59.0,1949,5.27,5.23,3.31
2390,0.32,Ideal,G,VS2,62.0,57.0,561,4.37,4.4,2.72
7060,0.33,Very Good,G,VS2,60.9,56.0,579,4.46,4.5,2.73
19591,1.0,Ideal,G,VVS1,61.9,57.0,8217,6.39,6.43,3.97
33566,0.43,Premium,D,SI1,60.1,58.0,830,4.89,4.93,2.95
37699,0.48,Good,F,SI1,59.3,64.0,994,5.13,5.1,3.03
26388,2.01,Fair,H,VS2,66.1,53.0,15888,7.82,7.92,5.2
16045,0.3,Premium,H,VS2,60.9,61.0,608,4.3,4.27,2.61
39845,0.3,Premium,D,VVS2,59.6,61.0,1099,4.39,4.34,2.6
33887,0.3,Ideal,E,VS2,61.8,56.0,844,4.32,4.29,2.66
19193,1.33,Premium,H,VS2,62.6,58.0,7943,7.07,7.01,4.41
22291,2.18,Very Good,E,I1,62.0,60.0,10340,8.25,8.33,5.14
5898,1.08,Premium,F,SI2,59.9,58.0,3931,6.75,6.66,4.01
16117,1.33,Very Good,J,VS1,61.7,55.0,6442,7.07,7.12,4.38
28001,0.3,Ideal,E,VS2,61.8,57.0,658,4.3,4.34,2.67
19443,1.06,Ideal,G,VS1,61.7,57.0,8093,6.52,6.57,4.04
28258,0.33,Ideal,H,VVS2,61.9,55.0,666,4.45,4.47,2.76
34512,0.33,Very Good,H,IF,60.3,59.0,868,4.47,4.49,2.7
33625,0.33,Ideal,I,SI1,61.3,56.0,463,4.44,4.47,2.73
50144,0.71,Ideal,G,SI1,62.5,57.0,2215,5.72,5.64,3.55
51572,0.63,Premium,G,VS2,60.4,58.0,2391,5.6,5.59,3.38
48522,0.54,Ideal,G,VVS2,61.0,56.0,1985,5.25,5.3,3.22
13473,1.52,Fair,G,SI2,64.9,59.0,5533,7.19,7.15,4.65
11909,0.9,Ideal,F,SI1,61.0,56.0,5122,6.17,6.19,3.77
24607,2.02,Good,G,SI2,57.5,61.0,12929,8.37,8.35,4.81
10984,1.01,Good,E,SI1,63.4,59.0,4912,6.34,6.38,4.03
20109,1.5,Ideal,G,SI2,62.0,57.0,8580,7.26,7.31,4.52
