id,age,job,marital,education,default,balance,housing,loan,y
29245,22,management,single,tertiary,no,103,yes,no,no
29246,33,blue-collar,married,secondary,no,18,yes,no,no
29247,33,technician,single,secondary,no,1279,yes,no,no
29248,29,blue-collar,divorced,unknown,no,101,yes,no,no
29249,29,management,married,tertiary,no,318,yes,no,no
29250,37,admin.,single,secondary,no,16,no,no,no
29251,34,blue-collar,married,secondary,no,355,yes,no,no
29252,23,student,single,secondary,no,2530,yes,no,no
29253,34,management,married,tertiary,no,1657,yes,no,no
29254,26,services,single,primary,no,-32,yes,no,no
29255,30,management,married,tertiary,no,1814,yes,no,no
29256,37,blue-collar,married,secondary,no,-83,yes,no,no
29257,28,blue-collar,married,primary,no,519,yes,no,no
29258,51,blue-collar,single,primary,no,55,yes,no,no
29259,34,admin.,married,secondary,no,393,yes,no,no
29260,59,retired,divorced,primary,no,47,yes,no,no
29261,35,management,single,tertiary,no,9336,yes,no,no
29262,27,blue-collar,single,secondary,no,294,yes,no,no
29263,26,blue-collar,single,secondary,no,-350,yes,no,no
29264,31,blue-collar,married,secondary,no,512,yes,no,no
29265,39,blue-collar,divorced,primary,no,815,yes,no,no
29266,43,self-employed,married,secondary,no,487,yes,no,no
29267,38,blue-collar,married,primary,no,5643,yes,no,no
29268,28,technician,single,secondary,no,-16,yes,no,no
29269,30,blue-collar,single,secondary,no,8950,yes,no,no
29270,45,admin.,married,secondary,no,14,no,yes,no
29271,30,services,single,secondary,no,177,yes,no,no
29272,30,services,married,secondary,no,1808,yes,no,no
29273,24,blue-collar,single,primary,no,174,yes,no,no
29274,36,entrepreneur,married,secondary,no,246,yes,no,no
29275,36,blue-collar,single,primary,no,90,yes,no,no
29276,48,blue-collar,married,secondary,no,5306,yes,no,no
29277,32,blue-collar,married,unknown,no,1267,yes,no,no
29278,28,services,single,secondary,no,129,yes,no,no
29279,56,blue-collar,married,secondary,no,876,yes,no,no
29280,40,management,divorced,tertiary,no,-75,yes,no,no
29281,47,services,married,secondary,no,49,yes,no,no
29282,47,blue-collar,single,secondary,no,57,yes,no,no
29283,31,management,single,secondary,no,1310,yes,no,no
29284,25,blue-collar,single,secondary,no,84,yes,no,no
29285,34,blue-collar,married,secondary,no,463,yes,no,no
29286,26,blue-collar,married,primary,no,172,yes,no,no
29287,34,technician,married,secondary,no,118,yes,no,no
29288,24,technician,single,secondary,no,-156,yes,no,no
29289,33,self-employed,single,secondary,no,136,yes,no,no
29290,27,technician,single,secondary,no,78,yes,yes,no
29291,24,technician,single,secondary,no,-73,yes,no,no
29292,33,blue-collar,married,primary,no,-132,yes,yes,no
29293,30,blue-collar,single,secondary,no,583,no,no,no
29294,28,services,married,secondary,no,38,yes,no,no
29295,39,technician,married,secondary,no,6,yes,no,no
29296,25,blue-collar,single,secondary,no,286,yes,no,no
29297,51,services,married,primary,no,636,yes,yes,no
29298,24,blue-collar,single,secondary,no,-398,yes,no,no
29299,32,blue-collar,single,unknown,no,258,yes,no,no
29300,27,technician,married,tertiary,no,176,yes,no,no
29301,22,services,married,secondary,no,817,yes,no,no
29302,24,admin.,single,secondary,no,843,yes,no,no
29303,32,admin.,divorced,secondary,yes,5,yes,yes,no
29304,35,services,married,secondary,no,0,yes,no,no
29305,31,technician,married,secondary,no,-119,yes,no,no
29306,31,entrepreneur,married,primary,no,-98,yes,no,no
29307,30,blue-collar,divorced,primary,no,-258,yes,no,no
29308,28,admin.,married,secondary,no,576,yes,yes,no
29309,31,unemployed,single,secondary,no,500,yes,no,no
29310,40,blue-collar,married,secondary,no,503,yes,yes,no
29311,28,technician,single,tertiary,no,426,no,no,no
29312,27,technician,single,secondary,no,155,yes,no,no
29313,24,entrepreneur,single,secondary,no,69,yes,no,no
29314,27,technician,single,secondary,no,1842,yes,yes,no
29315,35,technician,married,secondary,no,-706,yes,yes,no
29316,29,blue-collar,single,secondary,no,1472,no,no,no
29317,57,services,married,secondary,no,668,yes,yes,no
29318,47,admin.,married,secondary,no,-121,yes,yes,no
29319,36,blue-collar,married,secondary,no,-173,yes,no,no
29320,49,admin.,single,secondary,no,1150,yes,no,no
29321,24,blue-collar,single,secondary,no,5482,yes,no,no
29322,37,management,single,tertiary,no,10269,yes,no,no
29323,32,technician,single,secondary,no,-472,yes,yes,no
29324,26,admin.,single,secondary,no,483,yes,no,no
29325,22,services,single,secondary,no,236,yes,no,no
29326,37,admin.,single,secondary,no,176,yes,no,no
29327,24,blue-collar,single,secondary,no,1421,yes,no,no
29328,33,management,single,secondary,no,2955,yes,no,no
29329,26,blue-collar,single,secondary,no,23,yes,no,no
29330,28,blue-collar,single,primary,no,426,yes,no,no
29331,24,student,single,secondary,no,508,yes,no,no
29332,46,services,married,primary,no,116,yes,no,no
29333,32,technician,single,unknown,no,-301,yes,no,no
29334,33,technician,single,secondary,no,-363,yes,no,no
29335,48,blue-collar,divorced,secondary,no,-314,yes,no,no
29336,30,admin.,single,secondary,no,2,yes,no,no
29337,30,blue-collar,single,secondary,no,1837,yes,no,no
29338,35,technician,single,secondary,no,-196,yes,no,no
29339,29,blue-collar,married,primary,no,79,yes,no,no
29340,38,management,divorced,tertiary,no,-199,yes,no,no
29341,23,services,single,secondary,no,1393,yes,yes,no
29342,27,technician,single,secondary,no,292,yes,no,no
29343,36,blue-collar,married,primary,no,1548,yes,yes,no
29344,25,services,married,secondary,no,121,yes,no,no
29345,24,services,single,secondary,yes,-1414,yes,yes,no
29346,31,blue-collar,single,secondary,no,1124,yes,no,no
29347,37,blue-collar,married,unknown,no,-118,yes,no,no
29348,29,management,single,tertiary,no,722,yes,no,no
29349,43,services,married,tertiary,no,519,yes,no,no
29350,42,services,married,secondary,no,1165,yes,no,no
29351,27,student,single,secondary,no,568,yes,no,no
29352,38,services,divorced,secondary,no,710,yes,no,no
29353,28,blue-collar,married,secondary,no,1113,yes,no,no
29354,46,management,single,tertiary,no,6651,no,no,no
29355,58,management,divorced,tertiary,no,4256,no,no,no
29356,27,student,single,secondary,no,1925,no,no,no
29357,45,blue-collar,married,secondary,no,603,no,no,no
29358,31,management,single,tertiary,no,12607,no,no,no
29359,45,admin.,married,secondary,no,6971,no,no,no
29360,33,management,married,tertiary,no,81,yes,no,no
29361,27,management,single,tertiary,no,377,no,no,no
29362,39,management,married,secondary,no,18,yes,no,no
29363,38,self-employed,married,secondary,no,8094,no,no,no
29364,30,management,married,tertiary,no,877,no,no,no
29365,54,technician,married,tertiary,no,1188,yes,no,no
29366,36,technician,single,secondary,no,54,no,no,no
29367,39,technician,married,secondary,no,2266,no,no,no
29368,43,unemployed,single,unknown,no,3274,yes,no,no
29369,36,management,single,tertiary,no,490,no,no,no
29370,37,admin.,married,secondary,no,1314,yes,no,no
29371,49,unemployed,married,tertiary,no,377,no,no,no
29372,47,technician,married,secondary,no,3519,no,yes,no
29373,34,admin.,married,tertiary,no,10,no,no,no
29374,59,management,divorced,tertiary,yes,0,no,no,no
29375,28,student,single,secondary,no,5916,no,no,no
29376,58,retired,divorced,primary,no,720,no,no,no
29377,59,services,single,secondary,no,0,no,no,no
29378,58,retired,divorced,primary,no,1194,yes,no,no
29379,60,blue-collar,married,secondary,no,576,no,no,no
29380,33,student,single,unknown,no,86,no,no,no
29381,39,management,married,tertiary,no,622,no,no,no
29382,36,management,married,tertiary,no,332,yes,no,no
29383,35,management,married,tertiary,no,0,no,no,no
29384,46,services,married,secondary,no,1381,yes,no,no
29385,46,admin.,single,secondary,no,533,no,no,no
29386,32,management,single,tertiary,no,23,no,no,no
29387,36,unemployed,single,tertiary,no,953,yes,no,no
29388,28,technician,single,secondary,no,1532,no,no,no
29389,57,technician,married,secondary,no,573,yes,yes,no
29390,30,entrepreneur,single,tertiary,no,999,no,no,no
29391,26,technician,married,tertiary,no,2026,no,no,no
29392,40,admin.,married,tertiary,no,1,yes,no,no
29393,38,management,single,tertiary,no,4841,no,no,no
29394,39,unemployed,single,secondary,no,2208,no,no,no
29395,29,management,single,tertiary,no,7578,no,no,no
29396,21,student,single,primary,no,1596,no,no,no
29397,35,admin.,single,secondary,no,1810,yes,no,no
29398,39,technician,divorced,secondary,no,385,no,no,no
29399,54,blue-collar,married,primary,no,258,no,no,no
29400,29,admin.,single,secondary,no,265,yes,no,no
29401,32,technician,single,secondary,no,2979,no,no,no
29402,37,technician,married,tertiary,no,732,no,no,no
29403,47,technician,married,secondary,no,0,yes,no,no
29404,32,technician,married,tertiary,no,8023,no,no,no
29405,27,student,single,tertiary,no,118,no,no,no
29406,32,admin.,married,secondary,no,31,no,no,no
29407,33,technician,single,secondary,no,2583,no,no,no
29408,49,technician,married,tertiary,no,1843,yes,no,no
29409,29,technician,single,secondary,no,594,no,no,no
29410,35,admin.,married,secondary,no,514,yes,no,no
29411,54,technician,married,secondary,no,1299,yes,no,no
29412,20,student,single,secondary,no,162,no,no,no
29413,35,management,single,tertiary,no,2988,yes,no,no
29414,34,housemaid,married,tertiary,no,11219,no,no,no
29415,33,admin.,divorced,tertiary,no,777,no,yes,no
29416,33,services,married,tertiary,no,570,no,no,no
29417,44,services,married,secondary,no,27,no,no,no
29418,56,retired,married,tertiary,no,281,no,no,no
29419,37,admin.,married,secondary,no,0,yes,no,no
29420,30,technician,single,secondary,no,156,yes,no,no
29421,50,services,divorced,secondary,no,641,no,no,no
29422,37,entrepreneur,married,primary,no,0,no,no,no
29423,34,management,married,secondary,no,724,yes,no,no
29424,31,admin.,single,tertiary,no,117,yes,no,no
29425,38,management,married,tertiary,no,93,yes,no,no
29426,55,retired,married,secondary,no,393,no,yes,no
29427,30,admin.,married,secondary,no,1165,no,no,no
29428,45,technician,married,secondary,no,5749,no,no,no
29429,28,student,married,tertiary,no,803,yes,no,no
29430,31,admin.,single,secondary,no,8626,no,no,no
29431,46,unknown,married,primary,no,0,no,no,no
29432,37,management,married,tertiary,no,900,yes,no,no
29433,34,management,single,tertiary,no,747,no,no,no
29434,38,admin.,married,secondary,no,755,yes,no,no
29435,36,admin.,married,secondary,no,1054,yes,no,no
29436,33,management,married,secondary,no,369,no,no,no
29437,28,management,married,secondary,no,466,yes,no,no
29438,55,management,married,tertiary,no,496,no,no,no
29439,31,technician,single,secondary,no,863,yes,no,no
29440,34,management,married,tertiary,no,333,no,no,no
29441,37,unemployed,married,tertiary,no,7620,no,no,no
29442,27,technician,single,tertiary,no,11862,no,no,no
29443,40,blue-collar,married,primary,no,-310,yes,yes,no
29444,48,management,single,tertiary,no,5689,no,no,no
29445,60,management,married,tertiary,no,205,no,no,no
29446,37,services,married,secondary,no,2915,no,no,no
29447,32,management,married,tertiary,no,937,no,no,no
29448,55,management,married,tertiary,no,42,no,no,no
29449,32,technician,single,tertiary,no,2340,no,no,no
29450,30,management,single,tertiary,no,320,no,no,no
29451,52,unemployed,married,secondary,no,5091,no,no,no
29452,56,entrepreneur,married,secondary,no,339,yes,no,no
29453,30,technician,single,tertiary,no,411,no,no,no
29454,32,services,single,secondary,no,995,yes,no,no
29455,25,student,single,secondary,no,715,no,no,no
29456,36,management,married,tertiary,no,753,no,no,no
29457,40,unemployed,married,secondary,no,1289,no,no,no
29458,29,unknown,single,secondary,no,923,no,no,no
29459,30,technician,single,secondary,no,707,no,no,no
29460,27,technician,single,secondary,no,405,no,no,no
29461,31,management,single,tertiary,no,816,yes,no,no
29462,33,technician,single,secondary,no,4792,no,no,no
29463,25,management,single,tertiary,no,1602,yes,no,no
29464,30,management,single,tertiary,no,938,no,no,no
29465,47,unknown,married,unknown,no,8,no,no,no
29466,51,entrepreneur,married,primary,no,1443,no,no,no
29467,34,management,married,tertiary,no,47,no,no,no
29468,45,unemployed,married,secondary,no,1040,no,no,no
29469,33,management,married,tertiary,no,1778,no,no,no
29470,54,unknown,married,secondary,no,1157,no,no,no
29471,34,management,single,tertiary,no,808,no,no,no
29472,58,unemployed,married,secondary,no,68,no,no,no
29473,27,management,single,tertiary,no,207,no,no,no
29474,26,self-employed,single,tertiary,no,560,no,no,no
29475,35,technician,single,secondary,no,1693,yes,no,no
29476,30,management,married,unknown,no,385,no,no,no
29477,54,technician,married,tertiary,no,6507,no,no,no
29478,41,management,married,tertiary,no,3769,yes,no,no
29479,25,admin.,single,tertiary,no,220,no,no,no
29480,27,unemployed,single,primary,no,223,no,no,no
29481,26,admin.,single,tertiary,no,2170,yes,no,no
29482,58,retired,married,primary,no,928,no,no,no
29483,43,management,married,tertiary,no,228,yes,no,no
29484,26,admin.,married,unknown,no,4311,no,no,no
29485,24,student,married,unknown,no,146,no,no,no
29486,36,technician,married,secondary,no,15485,no,no,no
29487,52,technician,married,secondary,no,195,yes,no,no
29488,43,management,divorced,tertiary,no,36,no,no,no
29489,59,management,married,tertiary,no,1831,no,no,no
29490,28,admin.,single,tertiary,no,336,no,no,no
29491,25,management,single,tertiary,no,530,no,no,no
29492,50,management,married,tertiary,no,2635,no,no,no
29493,57,self-employed,married,tertiary,no,350,no,no,no
29494,60,management,married,tertiary,no,21088,yes,no,no
29495,51,management,married,tertiary,no,583,no,no,no
29496,31,management,married,tertiary,no,2196,yes,no,no
29497,34,management,single,tertiary,no,0,no,no,no
29498,34,housemaid,married,tertiary,no,0,no,no,no
29499,60,admin.,married,unknown,no,1088,yes,no,no
29500,30,self-employed,single,tertiary,no,166,no,no,no
29501,32,technician,married,tertiary,no,4089,no,no,no
29502,46,technician,married,secondary,no,2501,no,no,no
29503,34,management,single,tertiary,no,0,yes,yes,no
29504,44,technician,single,tertiary,no,643,no,no,no
29505,34,technician,married,tertiary,no,0,no,no,no
29506,29,services,married,secondary,no,1135,yes,no,no
29507,36,admin.,single,tertiary,no,635,no,no,no
29508,32,technician,married,unknown,no,712,no,no,no
29509,36,technician,single,secondary,no,144,no,no,no
29510,21,blue-collar,single,secondary,no,164,no,no,no
29511,53,blue-collar,married,primary,no,655,yes,no,no
29512,56,services,divorced,primary,no,23,no,no,no
29513,28,admin.,married,secondary,no,147,yes,yes,no
29514,29,management,single,tertiary,no,2907,yes,no,no
29515,34,management,married,tertiary,no,402,no,no,no
29516,28,technician,single,secondary,no,6551,no,no,no
29517,33,admin.,single,tertiary,no,1077,no,no,no
29518,26,student,single,tertiary,no,255,no,no,no
29519,29,student,single,tertiary,no,795,no,no,no
29520,47,housemaid,single,secondary,no,17023,no,no,no
29521,29,management,single,tertiary,no,15459,no,no,no
29522,34,management,single,tertiary,no,2555,yes,no,no
29523,32,management,married,tertiary,no,8,yes,no,no
29524,24,technician,single,secondary,no,1234,no,no,no
29525,50,admin.,married,tertiary,no,843,no,yes,no
29526,44,technician,single,tertiary,no,2033,no,no,no
29527,47,admin.,married,tertiary,no,2279,yes,yes,no
29528,29,self-employed,married,tertiary,no,2305,no,no,no
29529,56,management,divorced,unknown,no,854,no,no,no
29530,27,management,single,tertiary,no,80,no,no,no
29531,60,retired,divorced,secondary,no,1923,no,no,no
29532,26,management,single,tertiary,no,155,yes,no,no
29533,27,management,single,tertiary,no,7,no,no,no
29534,49,housemaid,married,primary,no,5038,yes,no,no
29535,37,admin.,married,secondary,no,1559,no,no,no
29536,50,services,married,secondary,no,77,no,no,no
29537,51,housemaid,married,unknown,no,2337,yes,no,no
29538,43,management,married,tertiary,no,1188,no,no,no
29539,30,admin.,single,secondary,no,1027,yes,no,no
29540,39,technician,married,secondary,no,505,no,no,no
29541,25,management,single,tertiary,no,430,no,yes,no
29542,37,admin.,married,secondary,no,7,yes,no,no
29543,24,blue-collar,single,secondary,no,383,no,no,no
29544,60,housemaid,divorced,secondary,no,2063,no,no,no
29545,32,unemployed,single,secondary,no,0,no,no,no
29546,45,management,single,tertiary,no,0,no,no,no
29547,51,housemaid,married,secondary,no,2239,no,no,no
29548,26,student,single,secondary,no,0,no,no,no
29549,32,admin.,single,secondary,no,1649,no,no,no
29550,43,management,married,tertiary,no,1336,yes,yes,no
29551,25,admin.,single,secondary,no,425,no,no,no
29552,46,management,married,tertiary,no,2199,no,no,no
29553,24,blue-collar,single,unknown,no,192,no,no,no
29554,36,management,married,tertiary,no,217,no,no,no
29555,25,management,single,tertiary,no,222,no,no,no
29556,28,management,single,tertiary,no,0,no,no,no
29557,21,blue-collar,single,secondary,no,2265,no,no,no
29558,58,housemaid,married,secondary,no,196,no,yes,no
29559,54,management,divorced,tertiary,no,55,yes,no,no
29560,32,blue-collar,single,secondary,no,4339,yes,yes,no
29561,39,blue-collar,single,secondary,no,254,no,no,no
29562,28,management,married,tertiary,no,1109,yes,no,no
29563,30,self-employed,single,tertiary,no,48,no,no,no
29564,52,technician,married,secondary,no,196,yes,yes,no
29565,39,technician,married,tertiary,no,437,no,no,no
29566,29,management,single,tertiary,no,559,no,no,no
29567,56,admin.,married,secondary,no,1671,no,no,no
29568,34,management,married,tertiary,no,8000,no,no,no
29569,36,self-employed,married,tertiary,no,687,yes,no,no
29570,58,retired,married,secondary,no,3382,no,yes,no
29571,36,admin.,married,secondary,no,953,yes,no,no
29572,35,admin.,single,tertiary,no,777,no,yes,no
29573,45,admin.,married,unknown,no,2033,no,no,no
29574,30,admin.,married,secondary,no,0,no,no,no
29575,24,technician,single,secondary,no,434,no,no,no
29576,31,services,single,secondary,no,278,no,no,no
29577,51,management,married,tertiary,no,994,no,no,no
29578,30,management,single,tertiary,no,1269,no,no,no
29579,45,management,single,tertiary,no,1411,no,no,no
29580,32,blue-collar,single,secondary,no,604,no,yes,no
29581,38,technician,single,secondary,no,311,yes,no,no
29582,35,technician,single,tertiary,no,2288,no,no,no
29583,37,admin.,married,tertiary,no,23,yes,no,no
29584,55,technician,married,secondary,no,511,yes,no,no
29585,28,admin.,single,tertiary,no,14,no,no,no
29586,26,management,single,tertiary,no,1274,yes,no,no
29587,40,management,divorced,tertiary,no,3355,no,no,no
29588,43,management,married,tertiary,no,0,no,no,no
29589,41,technician,divorced,tertiary,no,2611,yes,no,no
29590,47,technician,married,tertiary,no,213,no,no,no
29591,37,technician,married,tertiary,no,6968,no,no,no
29592,60,technician,married,secondary,no,1740,no,no,no
29593,24,student,single,unknown,no,839,no,no,no
29594,30,management,married,tertiary,no,155,yes,no,no
29595,59,admin.,married,secondary,no,205,no,no,no
29596,59,retired,married,tertiary,no,1312,yes,no,no
29597,25,student,single,secondary,no,1116,yes,no,no
29598,31,unemployed,single,primary,no,3652,no,no,no
29599,58,unemployed,single,tertiary,no,2094,no,no,no
29600,34,admin.,single,secondary,no,528,no,no,no
29601,58,management,married,tertiary,no,2764,no,no,no
29602,42,entrepreneur,married,secondary,no,707,no,no,no
29603,55,technician,married,secondary,no,0,yes,yes,no
29604,52,technician,married,secondary,no,0,yes,no,no
29605,37,management,married,tertiary,no,1352,no,no,no
29606,52,entrepreneur,married,primary,no,1998,no,no,no
29607,60,management,married,tertiary,no,261,yes,yes,no
29608,57,retired,married,tertiary,no,1292,no,no,no
29609,35,management,single,tertiary,no,671,yes,no,no
29610,56,management,married,tertiary,no,1407,no,no,no
29611,47,unknown,single,unknown,no,1819,no,no,no
29612,46,management,married,tertiary,no,0,yes,no,no
29613,52,retired,married,primary,no,1629,no,no,no
29614,45,entrepreneur,married,tertiary,no,98,no,no,no
29615,48,housemaid,married,primary,no,332,yes,no,no
29616,50,management,married,tertiary,no,85,no,yes,no
29617,49,management,single,tertiary,no,493,no,no,no
29618,30,management,single,tertiary,no,147,no,no,no
29619,53,admin.,married,secondary,no,2851,no,yes,no
29620,46,admin.,divorced,secondary,no,2087,no,no,no
29621,39,technician,single,tertiary,no,139,no,no,no
29622,58,management,married,primary,no,1727,no,no,no
29623,60,management,married,tertiary,no,3824,no,no,no
29624,58,technician,married,tertiary,no,883,no,no,no
29625,55,blue-collar,married,secondary,no,16873,no,no,no
29626,31,self-employed,single,tertiary,no,283,no,no,no
29627,27,services,single,secondary,no,0,no,no,no
29628,44,management,divorced,tertiary,no,7541,yes,no,no
29629,34,management,married,tertiary,no,690,yes,no,no
29630,50,technician,divorced,secondary,no,0,no,no,no
29631,36,technician,married,tertiary,no,202,no,no,no
29632,41,management,married,tertiary,no,10758,yes,no,no
29633,36,management,married,tertiary,no,387,no,no,no
29634,36,admin.,single,secondary,no,119,no,no,no
29635,30,management,single,tertiary,no,3289,no,no,no
29636,32,technician,married,tertiary,no,0,yes,no,no
29637,47,unknown,single,unknown,no,172,no,no,no
29638,43,blue-collar,married,secondary,no,1025,yes,no,no
29639,29,management,single,tertiary,no,92,no,no,no
29640,34,management,divorced,tertiary,no,2466,no,no,no
29641,32,admin.,single,secondary,no,6981,yes,no,no
29642,36,management,single,tertiary,no,688,no,no,no
29643,48,blue-collar,married,secondary,no,238,yes,yes,no
29644,30,student,single,secondary,no,1555,no,no,no
29645,36,unemployed,single,secondary,no,851,no,no,no
29646,45,management,married,tertiary,no,1788,no,no,no
29647,26,management,single,tertiary,no,3178,no,no,no
29648,34,self-employed,single,tertiary,no,90,no,no,no
29649,40,services,married,secondary,no,0,yes,no,no
29650,56,housemaid,divorced,primary,no,61,no,no,no
29651,59,unemployed,divorced,secondary,no,2026,no,no,no
29652,38,technician,married,secondary,no,1931,no,no,no
29653,38,self-employed,married,tertiary,no,846,no,no,no
29654,49,technician,divorced,tertiary,no,1807,yes,no,no
29655,28,management,single,unknown,no,560,no,no,no
29656,39,admin.,single,secondary,no,782,yes,no,no
29657,60,housemaid,married,secondary,no,283,no,no,no
29658,25,management,single,tertiary,no,4578,no,no,no
29659,45,management,married,tertiary,no,273,yes,no,no
29660,36,blue-collar,married,secondary,no,79,yes,yes,no
29661,50,blue-collar,married,primary,no,3764,no,no,no
29662,25,management,single,tertiary,no,1628,no,no,no
29663,29,self-employed,single,tertiary,no,871,yes,no,no
29664,55,management,divorced,tertiary,no,1633,no,no,no
29665,51,self-employed,married,secondary,no,4920,no,no,no
29666,39,unemployed,single,tertiary,no,79,no,no,no
29667,45,management,single,secondary,no,5993,no,no,no
29668,60,retired,married,primary,no,1906,no,no,no
29669,56,management,divorced,tertiary,no,659,no,yes,no
29670,41,technician,married,secondary,no,1602,yes,no,no
29671,24,student,single,secondary,no,228,no,no,no
29672,32,management,married,secondary,no,625,yes,no,no
29673,34,admin.,single,secondary,no,4447,yes,no,no
29674,32,management,divorced,tertiary,no,530,yes,no,no
29675,41,admin.,married,secondary,no,1021,no,no,no
29676,43,services,single,secondary,no,2444,no,yes,no
29677,44,blue-collar,married,secondary,no,878,yes,no,no
29678,33,technician,divorced,tertiary,no,0,yes,no,no
29679,35,blue-collar,married,unknown,no,444,no,no,no
29680,54,admin.,single,secondary,no,189,no,no,no
29681,52,management,married,tertiary,no,0,no,no,no
29682,54,management,married,tertiary,no,55,yes,no,no
29683,30,housemaid,married,secondary,no,533,yes,no,no
29684,39,management,single,tertiary,no,3797,no,no,no
29685,38,admin.,single,secondary,no,626,no,no,no
29686,40,self-employed,single,tertiary,no,2893,no,no,no
29687,30,management,married,tertiary,no,942,no,no,no
29688,34,admin.,single,secondary,no,0,yes,no,no
29689,34,admin.,married,tertiary,no,21,no,yes,no
29690,35,technician,divorced,secondary,no,2823,yes,no,no
29691,54,management,married,tertiary,no,446,no,no,no
29692,27,student,single,secondary,no,121,no,no,no
29693,56,retired,married,secondary,no,0,no,no,no
29694,29,blue-collar,married,secondary,no,15,no,no,no
29695,34,management,married,tertiary,no,1870,yes,no,no
29696,59,retired,married,primary,no,2632,no,no,no
29697,38,housemaid,single,tertiary,no,0,no,no,no
29698,41,blue-collar,married,secondary,no,140,yes,no,no
29699,23,technician,single,secondary,no,4545,no,no,no
29700,44,services,married,secondary,no,332,no,no,no
29701,36,unemployed,married,tertiary,no,7222,yes,no,no
29702,37,management,married,tertiary,no,865,yes,no,no
29703,31,student,single,secondary,no,216,no,no,no
29704,34,management,married,tertiary,no,3402,no,no,no
29705,39,technician,married,tertiary,no,794,no,no,no
29706,38,technician,married,tertiary,no,34,no,yes,no
29707,51,management,single,tertiary,no,102127,no,no,no
29708,33,services,single,tertiary,no,1268,yes,no,no
29709,45,technician,married,secondary,no,406,yes,no,no
29710,32,management,married,tertiary,no,3154,no,no,no
29711,35,management,married,tertiary,no,3109,yes,no,no
29712,53,technician,married,tertiary,no,395,no,no,no
29713,34,management,married,tertiary,no,1047,no,no,no
29714,57,retired,married,secondary,no,718,no,no,no
29715,50,management,married,secondary,no,268,no,no,no
29716,46,technician,single,secondary,no,4367,yes,no,no
29717,56,admin.,married,secondary,no,3554,no,no,no
29718,32,services,single,tertiary,no,785,no,no,no
29719,39,management,married,tertiary,no,5142,no,no,no
29720,58,management,married,tertiary,no,2261,yes,no,no
29721,37,technician,married,secondary,no,6384,yes,yes,no
29722,29,self-employed,single,tertiary,no,7752,no,no,no
29723,30,admin.,married,tertiary,no,4168,no,no,no
29724,42,technician,married,tertiary,no,15445,no,no,no
29725,44,management,married,tertiary,no,423,no,no,no
29726,36,technician,married,tertiary,no,1731,yes,no,no
29727,55,entrepreneur,married,tertiary,no,82,no,no,no
29728,22,admin.,single,secondary,no,222,no,no,no
29729,27,admin.,single,secondary,no,1,no,no,no
29730,34,blue-collar,married,secondary,no,398,yes,no,no
29731,41,management,married,tertiary,no,15787,no,yes,no
29732,56,retired,married,primary,no,1947,no,no,no
29733,53,technician,married,tertiary,no,2600,no,no,no
29734,41,admin.,divorced,secondary,no,1076,yes,no,no
29735,58,housemaid,married,primary,no,0,no,no,no
29736,33,management,single,tertiary,no,1439,yes,no,no
29737,29,management,single,tertiary,no,1739,yes,no,no
29738,40,management,married,tertiary,no,8963,no,no,no
29739,22,student,single,secondary,no,4132,no,no,no
29740,46,management,married,tertiary,no,946,yes,no,no
29741,46,admin.,married,secondary,no,15,no,no,no
29742,30,management,single,tertiary,no,596,no,no,no
29743,36,unemployed,married,secondary,no,352,yes,no,no
29744,37,services,single,secondary,no,1045,no,no,no
29745,33,management,single,tertiary,no,506,no,no,no
29746,34,admin.,married,secondary,no,613,yes,no,no
29747,48,management,married,tertiary,no,-10,no,no,no
29748,40,services,married,secondary,no,17,no,no,no
29749,30,management,single,tertiary,no,4,yes,no,no
29750,44,technician,married,secondary,no,1319,no,no,no
29751,37,technician,married,tertiary,no,549,no,no,no
29752,22,student,single,secondary,no,64,no,no,no
29753,34,technician,married,tertiary,no,932,yes,no,no
29754,38,management,married,tertiary,no,1988,yes,no,no
29755,24,student,single,secondary,no,1957,no,no,no
29756,24,unemployed,single,secondary,no,572,no,no,no
29757,58,unknown,married,primary,no,7369,no,no,no
29758,32,management,single,tertiary,no,252,no,no,no
29759,30,admin.,married,secondary,no,779,yes,no,no
29760,29,admin.,single,tertiary,no,261,no,no,no
29761,27,admin.,single,secondary,no,827,yes,no,no
29762,60,unknown,married,unknown,no,5003,no,no,no
29763,50,management,single,secondary,no,431,no,no,no
29764,28,unemployed,single,secondary,no,538,no,no,no
29765,41,technician,single,secondary,no,631,no,no,no
29766,31,management,single,tertiary,no,623,no,no,no
29767,27,management,single,tertiary,no,587,no,no,no
29768,60,retired,married,primary,no,55,no,no,no
29769,24,student,single,unknown,no,1693,no,no,no
29770,54,management,single,tertiary,no,0,no,no,no
29771,23,admin.,single,tertiary,no,230,no,no,no
29772,22,admin.,single,tertiary,no,377,no,no,no
29773,25,management,single,tertiary,no,295,no,no,no
29774,31,blue-collar,married,primary,no,1644,no,no,no
29775,33,management,single,tertiary,no,0,no,no,no
29776,26,services,single,secondary,no,2158,yes,yes,no
29777,34,services,single,tertiary,no,88,no,no,no
29778,36,management,single,tertiary,no,2163,no,no,no
29779,28,admin.,married,tertiary,no,153,yes,no,no
29780,24,management,single,tertiary,no,1004,yes,no,no
29781,34,blue-collar,single,secondary,no,215,no,no,no
29782,53,admin.,married,secondary,no,1796,no,no,no
29783,25,management,single,tertiary,no,289,no,no,no
29784,59,housemaid,married,secondary,no,0,no,no,no
29785,38,management,married,tertiary,no,1187,yes,yes,no
