id,age,job,marital,education,default,balance,housing,loan,y
46959,33,services,single,tertiary,no,1268,yes,no,no
46960,46,management,married,secondary,no,-27,yes,no,no
46961,32,blue-collar,married,secondary,no,290,yes,no,no
46962,32,admin.,married,secondary,no,552,yes,no,no
46963,53,management,divorced,secondary,no,28,yes,no,no
46964,45,unemployed,divorced,secondary,no,728,yes,yes,no
46965,39,management,single,tertiary,no,0,no,no,no
46966,55,blue-collar,married,primary,no,663,yes,no,no
46967,38,technician,married,secondary,no,1016,yes,yes,no
46968,34,entrepreneur,single,secondary,no,339,yes,no,no
46969,38,management,married,tertiary,no,4293,yes,no,no
46970,38,housemaid,divorced,primary,no,0,yes,yes,no
46971,32,technician,married,secondary,no,-360,yes,no,no
46972,47,self-employed,married,tertiary,no,2303,yes,no,no
46973,35,blue-collar,divorced,primary,no,4401,yes,no,no
46974,37,management,single,tertiary,no,509,yes,no,no
46975,35,management,married,tertiary,no,272,yes,no,no
46976,29,admin.,single,secondary,no,27,yes,no,yes
46977,60,management,married,tertiary,no,5990,yes,no,yes
46978,36,technician,single,secondary,no,634,yes,no,no
46979,27,student,single,secondary,no,3096,yes,no,no
46980,38,blue-collar,married,secondary,no,638,yes,no,no
46981,52,management,single,tertiary,no,-334,yes,no,no
46982,41,management,married,tertiary,no,2470,yes,no,no
46983,33,admin.,married,secondary,no,519,yes,no,no
46984,32,admin.,divorced,tertiary,no,-2,yes,no,no
46985,29,blue-collar,married,unknown,no,486,yes,no,no
46986,28,blue-collar,married,tertiary,no,417,yes,yes,no
46987,30,blue-collar,married,primary,no,0,yes,no,no
46988,34,technician,single,secondary,no,1259,yes,no,no
46989,41,blue-collar,married,secondary,no,-940,yes,yes,no
46990,31,services,married,secondary,no,-414,yes,no,no
46991,38,management,single,tertiary,no,427,yes,no,no
46992,37,blue-collar,single,secondary,no,48,no,no,no
46993,43,entrepreneur,married,secondary,no,0,yes,no,no
46994,36,blue-collar,married,secondary,no,777,yes,no,no
46995,34,technician,married,secondary,no,1254,no,no,no
46996,36,management,married,tertiary,no,152,yes,no,no
46997,35,technician,married,secondary,no,2468,yes,no,no
46998,30,blue-collar,married,secondary,no,-71,yes,no,no
46999,25,student,single,secondary,no,115,no,no,no
47000,37,admin.,single,secondary,no,22,yes,no,no
47001,30,admin.,single,secondary,no,122,yes,no,no
47002,48,blue-collar,married,primary,no,-254,yes,no,no
47003,36,blue-collar,married,secondary,no,975,yes,no,no
47004,50,management,married,tertiary,no,29,yes,no,no
47005,29,services,divorced,secondary,no,92,yes,no,no
47006,54,blue-collar,married,primary,no,-864,yes,no,no
47007,37,management,married,tertiary,no,1780,yes,no,no
47008,28,admin.,married,secondary,no,0,yes,no,no
47009,36,blue-collar,married,secondary,no,89,yes,no,no
47010,28,blue-collar,single,secondary,yes,87,yes,no,no
47011,39,management,single,tertiary,no,968,yes,no,no
47012,31,management,single,tertiary,no,874,yes,no,no
47013,33,admin.,married,secondary,no,-370,yes,no,yes
47014,35,technician,married,secondary,no,883,yes,no,no
47015,30,blue-collar,divorced,secondary,no,292,yes,no,no
47016,31,services,divorced,primary,no,459,yes,no,yes
47017,35,technician,divorced,secondary,no,44,yes,yes,no
47018,33,blue-collar,single,secondary,no,381,yes,no,no
47019,37,management,divorced,tertiary,no,641,yes,no,no
47020,45,management,married,tertiary,no,1033,yes,no,no
47021,35,blue-collar,single,primary,no,1147,yes,yes,no
47022,24,blue-collar,single,secondary,no,6837,yes,no,no
47023,36,entrepreneur,married,tertiary,no,280,yes,no,no
47024,36,admin.,single,secondary,no,0,yes,yes,no
47025,36,management,single,tertiary,no,-679,yes,yes,no
47026,45,entrepreneur,married,tertiary,no,3689,yes,no,no
47027,39,management,single,tertiary,no,4239,yes,no,no
47028,33,entrepreneur,married,tertiary,no,2179,yes,yes,no
47029,31,blue-collar,single,secondary,no,11639,yes,no,no
47030,21,technician,single,secondary,no,64,yes,no,no
47031,23,technician,single,secondary,no,4659,yes,no,no
47032,58,management,married,primary,no,1052,yes,no,no
47033,39,technician,single,secondary,no,14,yes,no,no
47034,39,technician,married,secondary,no,-475,yes,no,no
47035,59,retired,married,secondary,no,599,yes,no,no
47036,51,services,married,unknown,no,6,yes,no,no
47037,53,admin.,single,primary,no,0,yes,no,no
47038,37,blue-collar,married,secondary,no,7,yes,yes,no
47039,41,services,single,secondary,no,-278,yes,no,no
47040,57,self-employed,married,tertiary,no,192,yes,no,no
47041,47,blue-collar,divorced,secondary,no,25,yes,no,no
47042,54,management,married,tertiary,no,8509,yes,no,no
47043,32,management,single,tertiary,no,-307,yes,yes,no
47044,29,blue-collar,single,secondary,no,2891,yes,no,no
47045,29,blue-collar,single,secondary,no,43,no,no,no
47046,28,management,single,tertiary,no,682,yes,no,no
47047,47,blue-collar,married,primary,no,328,yes,no,no
47048,35,technician,single,secondary,no,1467,yes,yes,no
47049,47,blue-collar,married,primary,no,206,yes,yes,no
47050,55,services,married,secondary,no,0,no,no,no
47051,51,services,married,secondary,no,1703,yes,no,no
47052,51,technician,married,secondary,no,-1944,yes,no,yes
47053,58,blue-collar,married,unknown,no,807,yes,no,no
47054,31,technician,single,secondary,no,656,yes,no,no
47055,31,technician,single,secondary,no,1626,no,no,no
47056,30,management,single,tertiary,no,492,yes,no,no
47057,51,services,married,secondary,no,753,yes,no,no
47058,50,self-employed,single,secondary,no,766,yes,no,no
47059,27,management,single,tertiary,no,405,yes,no,no
47060,53,admin.,divorced,secondary,no,26,yes,no,no
47061,53,entrepreneur,married,secondary,no,162,yes,no,no
47062,27,blue-collar,single,secondary,no,4,yes,no,no
47063,47,management,married,tertiary,no,618,yes,no,no
47064,43,unknown,married,secondary,no,703,yes,no,no
47065,35,blue-collar,married,primary,no,1033,yes,no,no
47066,27,services,single,secondary,no,814,yes,no,no
47067,43,management,married,tertiary,no,0,yes,no,no
47068,56,technician,married,secondary,no,264,yes,yes,no
47069,54,blue-collar,divorced,secondary,no,1145,yes,no,no
47070,46,entrepreneur,married,tertiary,no,193,yes,no,no
47071,42,blue-collar,married,primary,no,0,yes,yes,no
47072,27,blue-collar,single,secondary,yes,-717,yes,yes,no
47073,35,admin.,divorced,secondary,no,0,yes,no,no
47074,23,housemaid,married,tertiary,no,66,yes,no,yes
47075,31,unemployed,single,tertiary,no,140,yes,no,no
47076,38,admin.,divorced,tertiary,no,2801,yes,yes,no
47077,33,blue-collar,married,primary,no,50,yes,no,no
47078,41,technician,divorced,secondary,no,348,yes,no,no
47079,28,admin.,single,secondary,no,-181,yes,yes,no
47080,55,retired,married,secondary,no,1,yes,no,no
47081,32,entrepreneur,married,tertiary,no,0,yes,no,no
47082,50,management,married,tertiary,no,1174,yes,no,no
47083,32,blue-collar,single,tertiary,no,3014,yes,no,no
47084,27,housemaid,single,tertiary,no,979,yes,no,no
47085,48,management,married,tertiary,no,60,no,no,no
47086,32,admin.,single,secondary,no,626,yes,no,no
47087,52,management,married,tertiary,no,0,yes,yes,no
47088,57,technician,married,secondary,no,3071,yes,yes,no
47089,44,management,divorced,tertiary,no,0,yes,no,no
47090,24,technician,single,secondary,no,-540,yes,no,no
47091,46,retired,married,primary,no,-35,yes,no,no
47092,53,blue-collar,married,secondary,no,0,yes,no,no
47093,39,blue-collar,single,secondary,no,0,yes,no,no
47094,45,technician,divorced,secondary,no,3271,no,no,no
47095,33,technician,single,secondary,no,781,yes,no,no
47096,34,blue-collar,single,primary,no,279,yes,no,no
47097,49,blue-collar,married,primary,no,762,yes,no,no
47098,44,technician,married,secondary,no,135,yes,no,no
47099,29,admin.,married,secondary,no,500,yes,no,no
47100,34,unemployed,married,secondary,no,1243,yes,yes,no
47101,56,blue-collar,married,secondary,no,1255,yes,no,no
47102,39,admin.,single,secondary,no,2345,yes,no,yes
47103,31,management,married,tertiary,no,-181,yes,no,no
47104,53,technician,divorced,unknown,no,629,yes,no,no
47105,45,admin.,single,secondary,no,0,yes,no,no
47106,42,blue-collar,divorced,primary,no,28,yes,no,no
47107,31,technician,single,secondary,no,106,yes,no,no
47108,31,technician,single,secondary,no,691,yes,no,no
47109,43,admin.,single,secondary,no,979,yes,no,no
47110,57,technician,married,secondary,no,28,yes,no,no
47111,51,admin.,divorced,secondary,no,74,yes,no,no
47112,40,management,single,primary,no,259,yes,no,no
47113,54,entrepreneur,married,unknown,no,19,yes,no,no
47114,31,technician,single,secondary,no,-423,yes,no,no
47115,48,management,divorced,tertiary,no,84,yes,no,no
47116,50,technician,married,secondary,no,20,yes,no,no
47117,40,technician,divorced,secondary,no,-163,yes,no,no
47118,48,blue-collar,married,secondary,no,5078,yes,no,no
47119,23,blue-collar,single,secondary,no,0,yes,no,no
47120,36,blue-collar,married,secondary,no,0,yes,no,no
47121,53,admin.,married,primary,no,0,yes,no,no
47122,40,management,married,secondary,no,408,yes,no,no
47123,40,management,married,tertiary,no,0,yes,no,no
47124,50,blue-collar,divorced,secondary,no,-441,yes,no,no
47125,44,technician,married,secondary,no,227,yes,yes,no
47126,48,services,divorced,secondary,no,62,yes,no,no
47127,52,blue-collar,married,unknown,no,33,no,no,no
47128,33,blue-collar,single,secondary,no,1925,yes,no,no
47129,32,blue-collar,married,secondary,no,333,yes,no,yes
47130,29,management,single,tertiary,no,3041,yes,no,yes
47131,29,blue-collar,single,secondary,no,234,yes,no,no
47132,37,management,married,tertiary,no,6815,yes,no,no
47133,36,services,married,tertiary,no,0,yes,no,no
47134,43,services,married,primary,no,574,yes,no,no
47135,26,management,single,tertiary,no,962,yes,no,no
47136,37,technician,married,unknown,no,88,yes,yes,no
47137,49,blue-collar,married,secondary,no,863,yes,yes,no
47138,32,blue-collar,married,primary,no,0,yes,yes,no
47139,50,management,single,tertiary,no,709,yes,no,no
47140,54,retired,divorced,secondary,no,1483,yes,yes,no
47141,48,services,married,secondary,no,1291,yes,no,no
47142,50,entrepreneur,married,primary,no,300,yes,no,no
47143,56,blue-collar,divorced,primary,no,-9,yes,yes,yes
47144,40,management,single,tertiary,no,-222,yes,no,no
47145,40,services,married,unknown,no,-516,yes,no,no
47146,26,admin.,single,secondary,no,0,yes,no,no
47147,34,blue-collar,married,secondary,no,0,yes,no,no
47148,46,management,married,tertiary,no,740,yes,no,no
47149,30,services,single,secondary,no,268,yes,no,no
47150,55,technician,single,tertiary,no,-703,yes,no,no
47151,38,management,divorced,unknown,no,488,yes,no,no
47152,58,retired,divorced,secondary,no,-808,yes,no,no
47153,36,housemaid,married,secondary,no,409,yes,no,no
47154,38,technician,divorced,secondary,no,566,yes,no,no
47155,41,admin.,married,secondary,no,752,no,yes,no
47156,39,services,married,secondary,no,0,yes,no,no
47157,48,admin.,married,secondary,no,257,yes,no,no
47158,52,blue-collar,married,primary,no,863,no,no,no
47159,48,technician,married,tertiary,no,443,yes,no,no
47160,45,management,divorced,tertiary,no,2237,yes,no,no
47161,34,technician,married,tertiary,no,116,no,no,no
47162,24,services,single,secondary,no,281,yes,no,no
47163,43,blue-collar,married,secondary,no,490,yes,no,no
47164,34,blue-collar,married,primary,no,174,yes,no,no
47165,52,management,single,tertiary,no,824,no,no,no
47166,34,self-employed,single,tertiary,no,366,yes,no,no
47167,44,technician,single,secondary,no,140,yes,no,no
47168,44,technician,divorced,secondary,no,177,yes,no,no
47169,36,unemployed,married,primary,no,771,yes,no,no
47170,42,services,married,secondary,no,714,yes,yes,no
47171,56,management,married,primary,yes,-255,yes,no,no
47172,36,technician,married,secondary,no,432,yes,no,no
47173,46,blue-collar,married,primary,no,0,yes,no,no
47174,57,self-employed,married,primary,no,-34,yes,yes,no
47175,60,admin.,married,secondary,no,-396,yes,no,no
47176,36,admin.,married,secondary,no,0,yes,yes,no
47177,54,entrepreneur,married,primary,no,943,yes,yes,no
47178,45,blue-collar,married,secondary,no,-104,yes,no,no
47179,43,blue-collar,married,primary,no,-423,yes,yes,no
47180,44,blue-collar,married,secondary,no,130,yes,yes,no
47181,32,management,married,tertiary,no,859,yes,yes,no
47182,36,self-employed,married,secondary,no,14,yes,yes,no
47183,50,admin.,married,secondary,no,284,yes,no,no
47184,44,admin.,single,secondary,no,985,yes,yes,no
47185,35,technician,divorced,tertiary,no,4515,yes,no,no
47186,36,services,single,secondary,no,198,yes,no,no
47187,37,blue-collar,married,primary,no,0,no,no,no
47188,39,admin.,single,unknown,no,0,yes,no,no
47189,54,entrepreneur,married,secondary,yes,401,yes,no,no
47190,29,blue-collar,married,secondary,no,228,yes,no,no
47191,31,self-employed,married,tertiary,yes,147,yes,no,no
47192,47,admin.,married,secondary,no,298,yes,no,no
47193,32,technician,married,secondary,no,367,yes,no,no
47194,31,services,single,secondary,no,166,yes,no,no
47195,44,management,married,tertiary,no,-8,yes,no,no
47196,31,blue-collar,married,secondary,no,457,yes,no,no
47197,42,blue-collar,married,primary,no,659,yes,no,no
47198,60,services,divorced,secondary,no,1608,yes,no,no
47199,59,services,married,secondary,no,33,yes,no,no
47200,39,technician,single,secondary,no,283,yes,no,no
47201,24,services,married,secondary,no,4500,yes,no,yes
47202,40,management,married,tertiary,no,-17,yes,yes,yes
47203,40,blue-collar,married,secondary,no,1844,yes,no,no
47204,40,services,married,secondary,no,-192,yes,no,yes
47205,31,student,married,tertiary,no,0,no,no,no
47206,35,services,married,secondary,no,2048,yes,no,no
47207,48,services,divorced,secondary,no,457,yes,no,no
47208,49,blue-collar,married,unknown,no,100,yes,no,no
47209,32,unemployed,married,secondary,no,314,yes,no,no
47210,50,blue-collar,married,secondary,no,372,yes,no,no
47211,39,blue-collar,married,secondary,no,1403,no,no,no
47212,48,admin.,divorced,secondary,no,1282,yes,no,no
47213,39,services,single,secondary,no,322,yes,no,no
47214,42,blue-collar,married,secondary,no,1449,yes,no,no
47215,24,blue-collar,single,secondary,no,1,yes,no,no
47216,42,admin.,married,secondary,no,1450,no,no,no
47217,42,technician,married,secondary,no,679,yes,no,no
47218,32,services,single,secondary,no,-23,no,no,no
47219,52,blue-collar,single,secondary,no,201,yes,no,no
47220,50,admin.,married,secondary,no,326,yes,no,no
47221,51,blue-collar,married,primary,no,581,yes,no,no
47222,56,self-employed,divorced,tertiary,no,966,yes,no,no
47223,46,admin.,married,secondary,no,186,yes,no,no
47224,49,blue-collar,married,secondary,no,0,yes,no,no
47225,32,blue-collar,single,secondary,no,-84,yes,no,no
47226,42,admin.,single,secondary,no,1453,yes,no,no
47227,46,admin.,single,unknown,no,306,yes,no,no
47228,41,services,married,secondary,no,1319,yes,no,no
47229,47,technician,married,secondary,no,1571,yes,no,no
47230,30,admin.,married,secondary,no,692,yes,no,no
47231,42,blue-collar,married,secondary,no,3068,yes,yes,no
47232,42,blue-collar,married,secondary,yes,-204,yes,no,no
47233,37,technician,married,primary,no,1653,yes,yes,no
47234,42,blue-collar,divorced,secondary,no,498,yes,no,no
47235,38,blue-collar,married,secondary,no,422,yes,no,no
47236,43,blue-collar,married,primary,no,582,yes,no,no
47237,38,blue-collar,married,secondary,no,861,yes,no,no
47238,32,blue-collar,married,primary,no,1,yes,no,no
47239,47,blue-collar,married,primary,no,373,yes,no,no
47240,39,blue-collar,married,secondary,no,785,yes,no,yes
47241,34,technician,single,secondary,no,174,no,no,no
47242,48,services,single,secondary,yes,-470,yes,no,no
47243,25,student,single,primary,no,373,yes,no,yes
47244,31,entrepreneur,married,secondary,no,162,yes,yes,no
47245,50,entrepreneur,married,tertiary,no,388,yes,no,no
47246,35,blue-collar,married,primary,no,202,yes,yes,no
47247,31,technician,married,secondary,no,467,yes,no,no
47248,44,blue-collar,married,primary,no,953,yes,no,no
47249,55,self-employed,married,primary,no,468,yes,no,no
47250,37,blue-collar,married,secondary,no,1165,yes,no,no
47251,40,housemaid,married,secondary,no,4136,yes,no,no
47252,50,self-employed,married,tertiary,no,50,yes,no,no
47253,34,blue-collar,married,secondary,no,10,yes,yes,no
47254,56,services,divorced,secondary,no,141,yes,no,no
47255,37,admin.,divorced,secondary,no,3975,yes,no,no
47256,32,management,single,tertiary,no,473,yes,no,no
47257,35,admin.,single,secondary,no,847,yes,no,no
47258,37,blue-collar,single,primary,no,1388,yes,no,no
47259,46,admin.,married,unknown,no,-1092,yes,no,no
47260,42,management,married,secondary,no,218,yes,no,no
47261,55,blue-collar,married,primary,no,1649,yes,no,no
47262,41,management,married,primary,no,362,yes,no,no
47263,30,management,married,secondary,no,0,yes,no,no
47264,41,management,single,secondary,no,-277,yes,no,no
47265,34,retired,married,secondary,no,165,no,no,no
47266,34,entrepreneur,married,primary,no,7279,yes,no,yes
47267,41,blue-collar,married,primary,no,254,yes,no,no
47268,55,blue-collar,married,primary,no,2102,yes,no,no
47269,37,services,married,primary,no,0,yes,no,no
47270,46,management,divorced,secondary,yes,2,no,no,no
47271,29,technician,married,secondary,no,1697,yes,no,no
47272,59,blue-collar,married,secondary,no,1635,yes,no,no
47273,28,admin.,married,secondary,no,1119,yes,no,no
47274,53,admin.,single,secondary,no,545,yes,no,no
47275,54,retired,divorced,tertiary,no,349,yes,no,no
47276,33,entrepreneur,married,tertiary,no,12,yes,no,no
47277,45,blue-collar,married,primary,no,491,yes,yes,no
47278,31,blue-collar,married,secondary,no,43,yes,no,no
47279,34,blue-collar,single,secondary,no,1599,yes,no,no
47280,40,entrepreneur,married,tertiary,no,1729,yes,no,no
47281,39,blue-collar,married,primary,no,398,yes,no,no
47282,44,blue-collar,single,secondary,no,25,yes,no,no
47283,31,blue-collar,single,secondary,no,17,yes,no,no
47284,48,services,single,primary,no,1499,yes,no,no
47285,34,services,married,secondary,no,2825,yes,no,no
47286,40,housemaid,divorced,secondary,no,1194,yes,no,no
47287,40,blue-collar,married,primary,no,106,yes,no,no
47288,31,admin.,single,secondary,no,1801,yes,no,no
47289,54,services,divorced,secondary,no,1012,yes,no,no
47290,43,blue-collar,single,secondary,no,24,no,no,no
47291,37,admin.,divorced,secondary,no,1573,yes,no,no
47292,43,blue-collar,married,secondary,no,1495,yes,no,no
47293,58,blue-collar,single,secondary,no,119,yes,yes,yes
47294,47,services,married,secondary,no,311,yes,yes,no
47295,32,housemaid,married,primary,no,51,yes,no,no
47296,30,services,single,secondary,no,-158,yes,no,yes
47297,34,blue-collar,married,secondary,no,-53,yes,no,no
47298,37,housemaid,married,tertiary,no,166,yes,no,no
47299,33,blue-collar,married,primary,no,496,no,no,no
47300,36,management,married,secondary,no,339,yes,no,no
47301,22,student,single,secondary,no,246,yes,no,no
47302,32,blue-collar,married,secondary,no,485,yes,no,no
47303,37,services,married,secondary,no,1543,yes,no,no
47304,31,blue-collar,single,secondary,no,4978,yes,no,no
47305,48,admin.,married,secondary,no,315,yes,no,no
47306,51,blue-collar,married,primary,no,42,yes,no,no
47307,58,retired,married,secondary,no,624,yes,no,no
47308,38,blue-collar,married,secondary,no,-367,yes,yes,no
47309,37,blue-collar,married,secondary,no,6,yes,no,no
47310,47,blue-collar,married,unknown,no,170,yes,no,no
47311,42,management,married,tertiary,no,0,no,yes,no
47312,41,blue-collar,married,secondary,no,449,yes,yes,no
47313,41,blue-collar,married,secondary,no,552,yes,no,no
47314,33,blue-collar,married,secondary,no,1240,yes,no,yes
47315,36,blue-collar,married,secondary,no,82,yes,no,no
47316,36,retired,single,tertiary,no,1514,yes,no,no
47317,31,blue-collar,married,secondary,no,-112,yes,no,no
47318,33,technician,married,secondary,no,177,yes,yes,no
47319,42,services,divorced,secondary,no,257,yes,no,yes
47320,35,blue-collar,single,secondary,no,68,yes,no,no
47321,57,admin.,single,secondary,no,3551,yes,no,yes
47322,47,admin.,married,secondary,no,663,yes,yes,yes
47323,45,blue-collar,married,primary,no,1335,yes,no,no
47324,38,services,single,secondary,no,895,yes,no,yes
47325,30,technician,single,secondary,no,249,no,no,no
47326,31,blue-collar,married,primary,no,2581,no,no,no
47327,35,services,married,primary,no,764,no,no,no
47328,42,blue-collar,married,primary,no,-407,yes,yes,yes
47329,35,admin.,married,secondary,no,614,yes,no,no
47330,49,management,divorced,secondary,no,1598,yes,no,no
47331,44,management,married,tertiary,no,870,yes,yes,no
47332,29,student,single,secondary,no,3872,yes,no,no
47333,37,admin.,single,primary,no,912,yes,no,yes
47334,36,blue-collar,married,secondary,no,4986,yes,no,no
47335,38,management,single,tertiary,no,3646,yes,no,yes
47336,33,admin.,single,secondary,no,-15,no,no,no
47337,40,services,married,secondary,no,1116,yes,no,no
47338,45,technician,married,primary,no,-158,yes,no,no
47339,40,admin.,married,unknown,no,9110,yes,no,no
47340,32,student,single,tertiary,no,61,yes,no,no
47341,31,technician,married,secondary,no,465,yes,no,no
47342,40,services,married,secondary,no,1836,yes,no,yes
47343,43,blue-collar,married,primary,no,-25,yes,no,no
47344,33,blue-collar,married,secondary,no,2279,yes,no,no
47345,36,services,married,secondary,no,257,yes,no,no
47346,56,admin.,married,secondary,no,550,yes,no,no
47347,49,management,divorced,tertiary,no,108,yes,no,no
47348,38,admin.,married,secondary,no,4196,yes,no,no
47349,31,student,single,secondary,no,241,yes,no,no
47350,28,services,single,secondary,no,159,yes,no,no
47351,39,blue-collar,married,secondary,no,5092,yes,no,no
47352,36,blue-collar,married,primary,no,356,yes,yes,no
47353,52,retired,married,primary,no,752,yes,no,no
47354,29,services,divorced,secondary,no,161,yes,yes,no
47355,44,admin.,single,secondary,no,469,yes,yes,no
47356,35,blue-collar,married,secondary,no,-184,yes,no,no
47357,52,blue-collar,married,primary,no,1141,yes,no,no
47358,45,blue-collar,married,unknown,no,23,yes,no,no
47359,39,blue-collar,single,secondary,no,631,yes,no,no
47360,34,blue-collar,married,primary,no,1309,yes,no,no
47361,58,blue-collar,single,primary,no,26,yes,no,no
47362,46,services,married,secondary,no,2381,yes,no,no
47363,44,blue-collar,married,secondary,no,199,yes,no,no
47364,47,housemaid,married,secondary,no,0,yes,no,no
47365,43,blue-collar,married,secondary,no,620,yes,no,no
47366,40,blue-collar,married,unknown,no,87,yes,no,yes
47367,39,blue-collar,married,primary,no,481,no,no,no
47368,47,blue-collar,single,primary,no,10558,yes,no,no
47369,41,admin.,single,secondary,no,334,yes,no,no
47370,42,services,married,secondary,no,-141,yes,yes,no
47371,27,blue-collar,single,secondary,no,2,no,no,no
47372,40,management,single,tertiary,no,406,yes,no,no
47373,50,blue-collar,married,primary,no,-522,yes,no,yes
47374,25,blue-collar,single,secondary,no,0,yes,no,no
47375,32,management,single,tertiary,no,7444,yes,yes,no
47376,46,blue-collar,married,primary,no,512,no,no,no
47377,51,services,single,secondary,no,516,yes,no,no
47378,58,blue-collar,married,secondary,no,602,yes,no,no
47379,28,blue-collar,single,primary,no,431,yes,no,no
47380,36,blue-collar,single,secondary,no,478,yes,no,yes
47381,45,blue-collar,married,primary,no,0,yes,no,no
47382,36,technician,single,secondary,no,2151,yes,no,no
47383,30,services,single,secondary,no,248,yes,no,no
47384,33,services,married,secondary,no,56,yes,no,no
47385,39,blue-collar,married,secondary,no,1419,yes,no,no
47386,28,services,married,secondary,no,458,yes,no,no
47387,47,blue-collar,married,primary,no,4227,yes,no,yes
47388,48,blue-collar,married,secondary,no,1394,yes,no,no
47389,59,blue-collar,divorced,secondary,no,61,yes,no,no
47390,33,management,single,tertiary,no,0,yes,no,yes
47391,38,blue-collar,married,primary,no,447,yes,no,no
47392,37,services,married,secondary,no,655,no,no,no
47393,30,blue-collar,married,secondary,no,975,yes,no,no
47394,50,blue-collar,married,primary,no,0,yes,no,no
47395,28,admin.,divorced,secondary,no,451,yes,no,yes
47396,48,blue-collar,married,secondary,no,865,yes,no,no
47397,33,blue-collar,married,secondary,no,308,yes,no,no
47398,36,blue-collar,married,primary,no,828,no,no,yes
47399,24,student,single,secondary,no,493,yes,no,no
47400,43,management,divorced,tertiary,no,497,no,no,no
47401,46,admin.,divorced,secondary,no,3201,yes,no,no
47402,35,management,single,tertiary,no,2749,no,no,no
47403,33,management,married,secondary,no,350,yes,no,no
47404,34,blue-collar,single,secondary,no,2764,yes,no,no
47405,52,blue-collar,married,secondary,no,7180,yes,no,no
47406,37,management,single,tertiary,no,584,yes,no,no
47407,28,admin.,single,secondary,no,207,yes,no,no
47408,27,blue-collar,divorced,secondary,no,0,yes,no,no
47409,53,admin.,married,secondary,no,-1601,no,yes,no
47410,35,blue-collar,married,secondary,no,247,yes,yes,no
47411,52,blue-collar,married,secondary,no,33,no,yes,no
47412,29,blue-collar,married,primary,no,35,yes,no,no
47413,41,blue-collar,married,secondary,no,121,yes,no,no
47414,34,management,married,tertiary,no,0,yes,no,no
47415,45,blue-collar,married,primary,no,2523,yes,no,no
47416,31,admin.,single,secondary,no,387,yes,no,no
47417,34,blue-collar,single,secondary,no,-231,yes,no,no
47418,32,management,single,secondary,no,-119,yes,no,no
47419,44,blue-collar,married,secondary,no,1311,yes,no,no
47420,49,entrepreneur,married,primary,no,282,yes,yes,no
47421,45,management,divorced,tertiary,no,2813,yes,no,no
47422,48,blue-collar,married,secondary,no,-85,yes,no,no
47423,34,admin.,married,tertiary,no,142,yes,no,yes
47424,34,management,single,tertiary,no,76,yes,no,yes
47425,34,technician,married,secondary,no,178,yes,no,no
47426,47,blue-collar,married,primary,no,-287,yes,no,no
47427,42,admin.,single,secondary,no,4253,yes,no,no
47428,27,admin.,single,secondary,no,557,yes,no,no
47429,47,admin.,married,secondary,no,411,yes,no,no
47430,29,admin.,married,secondary,no,69,yes,no,no
47431,36,technician,married,secondary,no,55,yes,no,no
47432,32,management,single,secondary,no,416,yes,no,no
47433,29,blue-collar,married,secondary,no,1052,yes,no,no
47434,40,services,married,secondary,no,-378,yes,yes,no
47435,30,services,divorced,secondary,no,0,yes,no,no
47436,45,management,divorced,tertiary,yes,-946,yes,no,no
47437,28,technician,single,tertiary,no,1026,yes,no,no
47438,30,services,divorced,secondary,no,341,yes,no,no
47439,51,admin.,married,secondary,no,42,yes,no,no
47440,39,blue-collar,married,primary,no,499,yes,no,no
47441,44,blue-collar,divorced,primary,no,70,yes,no,no
47442,32,services,married,secondary,no,1670,no,no,no
47443,34,management,married,tertiary,no,3050,yes,no,yes
47444,43,self-employed,divorced,secondary,no,484,yes,no,no
47445,52,services,married,primary,no,306,yes,no,yes
47446,33,blue-collar,single,primary,no,863,yes,no,yes
47447,40,services,divorced,secondary,no,282,yes,no,no
47448,31,blue-collar,married,secondary,no,1078,yes,no,no
47449,36,services,married,tertiary,no,702,yes,no,no
47450,36,management,single,secondary,no,1331,yes,no,no
47451,40,blue-collar,single,primary,no,147,yes,no,no
47452,30,admin.,single,secondary,no,186,yes,no,no
47453,35,technician,married,secondary,no,1546,yes,no,no
47454,37,blue-collar,married,secondary,no,208,no,no,no
47455,26,admin.,single,secondary,no,0,yes,no,no
47456,55,management,married,primary,no,1691,yes,no,no
47457,34,blue-collar,single,secondary,no,283,yes,no,no
47458,40,blue-collar,married,secondary,no,125,yes,no,no
47459,53,management,married,tertiary,no,-1112,yes,no,no
47460,60,management,married,primary,no,-70,yes,no,no
47461,57,management,divorced,tertiary,no,408,yes,no,no
47462,39,admin.,married,secondary,no,9618,yes,no,no
47463,37,blue-collar,married,secondary,no,-308,yes,no,no
47464,27,admin.,married,secondary,no,249,yes,no,no
47465,41,self-employed,married,secondary,no,305,yes,no,no
47466,32,blue-collar,married,secondary,no,210,yes,no,no
47467,34,blue-collar,married,primary,no,3,yes,no,no
47468,31,admin.,single,secondary,no,507,yes,no,no
47469,34,management,single,tertiary,no,3821,yes,no,yes
47470,36,services,married,secondary,no,-302,yes,no,no
47471,42,management,married,tertiary,no,1162,yes,no,no
47472,35,blue-collar,married,secondary,no,635,yes,no,no
47473,52,management,married,tertiary,no,0,yes,no,no
47474,39,blue-collar,married,secondary,no,0,yes,no,no
47475,40,management,married,tertiary,no,342,yes,no,no
47476,42,services,married,secondary,no,108,yes,yes,no
47477,47,blue-collar,married,unknown,no,878,yes,no,no
